Row ID;Row Name;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8
10000057;;1;1818585414;1936671332;1984716659;13872;0;0;0;0
10000058;;1;1818585414;1936671332;1984716659;14128;0;0;0;0
10000059;;1;1818585414;1936671332;1984716659;14384;0;0;0;0
10000060;;1;1818585414;1936671332;1984716659;14640;0;0;0;0
10000061;;1;1818585414;1936671332;1984716659;12337;0;0;0;0
10000062;;1;1818585414;1936671332;1984716659;12593;0;0;0;0
10000063;;1;1818585414;1936671332;1984716659;12849;0;0;0;0
10000064;;1;1818585414;1936671332;1984716659;13105;0;0;0;0
10000065;;1;1818585414;1936671332;1984716659;13361;0;0;0;0
10000066;;1;1818585414;1936671332;1984716659;13617;0;0;0;0
10000067;;1;1818585414;1936671332;1984716659;13873;0;0;0;0
10000068;;1;1818585414;1936671332;1984716659;14129;0;0;0;0
10000069;;1;1818585414;1936671332;1984716659;14385;0;0;0;0
10000070;;1;1818585414;1936671332;1984716659;14641;0;0;0;0
10000071;;1;1818585414;1936671332;1984716659;12338;0;0;0;0
10000072;;1;1818585414;1936671332;1984716659;12594;0;0;0;0
10000073;;1;1818585414;1936671332;1984716659;12850;0;0;0;0
10000074;;1;1818585414;1936671332;1984716659;13106;0;0;0;0
10000075;;1;1818585414;1936671332;1984716659;13362;0;0;0;0
10000076;;1;1818585414;1936671332;1984716659;13618;0;0;0;0
10000077;;1;1818585414;1936671332;1984716659;13874;0;0;0;0
10000078;;1;1818585414;1936671332;1984716659;14130;0;0;0;0
10000079;;1;1818585414;1936671332;1984716659;14386;0;0;0;0
10000080;;1;1818585414;1936671332;1984716659;14642;0;0;0;0
10000081;;1;1818585414;1936671332;1984716659;12339;0;0;0;0
10000082;;1;1818585414;1936671332;1984716659;12595;0;0;0;0
10000083;;1;1953264973;1936672873;1701603700;3158111;0;0;0;0
10000084;;1;1953264973;1936672873;1701603700;3223647;0;0;0;0
10000085;;1;1953264973;1936672873;1701603700;3289183;0;0;0;0
10000086;;1;1953264973;1936672873;1701603700;3354719;0;0;0;0
10000087;;1;1953264973;1936672873;1701603700;3420255;0;0;0;0
10000088;;1;1953264973;1936672873;1701603700;3485791;0;0;0;0
10000089;;1;1635151433;6580588;0;0;0;0;0;0
11000000;;1;1601005378;1596993584;1701147207;110;0;0;0;0
11000001;;1;1601005378;1596993840;1701536076;0;0;0;0;0
11000002;;1;1601005378;1596994096;1853189965;1852399988;0;0;0;0
11000003;;1;1601005378;1596994352;1767992400;110;0;0;0;0
11000004;;1;1601005378;1596994608;2003791443;0;0;0;0;0
11000005;;1;1601005378;1596993585;1953718595;25964;0;0;0;0
11000006;;1;1601005378;1596993841;1735289163;2037672259;0;0;0;0
11000007;;1;1601005378;1596994097;1632397141;1769109858;6845550;0;0;0
11000008;;1;1601005378;1597059633;1632397141;1769109858;1600681070;1852405074;115;0
11000009;;1;1601005378;1596994353;1634559314;7564905;0;0;0;0
11000010;;1;1601005378;1596994609;1684104001;7957861;0;0;0;0
11000011;;1;1601005378;1596994865;1953787730;1765961317;1701991527;101;0;0
11000012;;1;1601005378;1596995121;1668050774;1349480033;1869834610;110;0;0
11000013;;1;1601005378;1596995633;1869903188;1818323314;0;0;0;0
11000014;;1;1601005378;1596995889;1970563410;27745;0;0;0;0
11000015;;1;1601005378;1596993587;1635017027;1651339107;115;0;0;0
11000016;;1;1601005378;1596993843;1702256963;0;0;0;0;0
11000017;;1;1601005378;1596994099;1852732756;27749;0;0;0;0
11000018;;1;1601005378;1596994611;1702326100;114;0;0;0;0
11000019;;1;1601005378;1596994867;1766549333;1766025070;31092;0;0;0
11000020;;1;1601005378;1597060403;1766549333;1766025070;1415543156;6450543;0;0
11000021;;1;1601005378;1596995891;1718185027;1853183078;7103854;0;0;0
11000022;;1;1601005378;1596993589;1953656646;1936942450;0;0;0;0
11000023;;1;1601005378;1597585721;1701736270;0;0;0;0;0
11000024;;1;1601005378;1597059632;1668050774;7302753;0;0;0;0
11000025;;1;1601005378;1597060144;2003791443;1701080661;114;0;0;0
11000026;;1;1601005378;1597059377;6452552;0;0;0;0;0
11000027;;1;1601005378;1597060657;1668050774;1215262305;7105633;0;0;0
11000028;;1;1601005378;1597060401;1953787730;1765961317;1701991527;1952533605;7497076;0
11000029;;1;1601005378;1597059125;1953656646;1936942450;1767992400;110;0;0
11000030;;1;1601005378;1597124661;1953656646;1936942450;1767992400;1936017006;0;0
