Row ID;Row Name;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7
60405500;;1;20;0;0;0;0;0;0
60414900;;1;20;0;0;0;0;0;0
60415000;;1;20;0;0;0;0;0;0
60415100;;1;20;0;0;0;0;0;0
60415200;;1;20;0;0;0;0;0;0
60415300;;1;20;0;0;0;0;0;0
60415400;;1;20;0;0;0;0;0;0
60415500;;1;20;0;0;0;0;0;0
60424900;;1;20;0;0;0;0;0;0
60425000;;1;20;0;0;0;0;0;0
60425100;;1;20;0;0;0;0;0;0
60425200;;1;20;0;0;0;0;0;0
60425300;;1;20;0;0;0;0;0;0
60425400;;1;20;0;0;0;0;0;0
60425500;;1;20;0;0;0;0;0;0
60434900;;1;20;0;0;0;0;0;0
60435000;;1;20;0;0;0;0;0;0
60435100;;1;20;0;0;0;0;0;0
60435200;;1;20;0;0;0;0;0;0
60435300;;1;20;0;0;0;0;0;0
60435400;;1;20;0;0;0;0;0;0
60435500;;1;20;0;0;0;0;0;0
60444900;;1;20;0;0;0;0;0;0
60445000;;1;20;0;0;0;0;0;0
60445100;;1;20;0;0;0;0;0;0
60445200;;1;20;0;0;0;0;0;0
60445300;;1;20;0;0;0;0;0;0
60445400;;1;20;0;0;0;0;0;0
60445500;;1;20;0;0;0;0;0;0
60454900;;1;20;0;0;0;0;0;0
60455000;;1;20;0;0;0;0;0;0
60455100;;1;20;0;0;0;0;0;0
60455200;;1;20;0;0;0;0;0;0
60455300;;1;20;0;0;0;0;0;0
60455400;;1;20;0;0;0;0;0;0
60455500;;1;20;0;0;0;0;0;0
60464900;;1;20;0;0;0;0;0;0
60465000;;1;21;0;0;0;0;0;0
60465100;;1;20;0;0;0;0;0;0
60465200;;1;20;0;0;0;0;0;0
60465300;;1;20;0;0;0;0;0;0
60465500;;1;41;0;0;0;0;0;0
60465600;;1;41;0;0;0;0;0;0
60465700;;1;41;0;0;0;0;0;0
60465800;;1;41;0;0;0;0;0;0
60473600;;1;30;0;0;0;0;0;0
60473700;;1;30;0;0;0;0;0;0
60473800;;1;30;0;0;0;0;0;0
60473900;;1;30;0;0;0;0;0;0
60474200;;1;30;0;0;0;0;0;0
60474900;;1;20;0;0;0;0;0;0
60475000;;1;20;0;0;0;0;0;0
60475100;;1;42;0;0;0;0;0;0
60475400;;1;41;0;0;0;0;0;0
60475500;;1;41;0;0;0;0;0;0
60475600;;1;41;0;0;0;0;0;0
60475700;;1;41;0;0;0;0;0;0
60475800;;1;41;0;0;0;0;0;0
60485000;;1;42;0;0;0;0;0;0
60485100;;1;42;0;0;0;0;0;0
60485200;;1;42;0;0;0;0;0;0
60485300;;1;41;0;0;0;0;0;0
60485400;;1;41;0;0;0;0;0;0
60485500;;1;41;0;0;0;0;0;0
60485600;;1;41;0;0;0;0;0;0
60485700;;1;41;0;0;0;0;0;0
60485800;;1;41;0;0;0;0;0;0
60495000;;1;42;0;0;0;0;0;0
60495100;;1;42;0;0;0;0;0;0
60495200;;1;42;0;0;0;0;0;0
60495300;;1;40;0;0;0;0;0;0
60495400;;1;41;0;0;0;0;0;0
60495500;;1;41;0;0;0;0;0;0
60495600;;1;41;0;0;0;0;0;0
60495700;;1;41;0;0;0;0;0;0
60495800;;1;41;0;0;0;0;0;0
60505000;;1;42;0;0;0;0;0;0
60505200;;1;40;0;0;0;0;0;0
60505300;;1;40;0;0;0;0;0;0
60505400;;1;40;0;0;0;0;0;0
60505500;;1;40;0;0;0;0;0;0
60505600;;1;40;0;0;0;0;0;0
60505700;;1;40;0;0;0;0;0;0
60505800;;1;41;0;0;0;0;0;0
60515200;;1;40;0;0;0;0;0;0
60515300;;1;40;0;0;0;0;0;0
60515400;;1;40;0;0;0;0;0;0
60515500;;1;40;0;0;0;0;0;0
60515600;;1;40;0;0;0;0;0;0
60515700;;1;40;0;0;0;0;0;0
60515800;;1;40;0;0;0;0;0;0
60523800;;1;31;0;0;0;0;0;0
60523900;;1;31;0;0;0;0;0;0
60524000;;1;31;0;0;0;0;0;0
60525200;;1;40;0;0;0;0;0;0
60525300;;1;40;0;0;0;0;0;0
60525400;;1;40;0;0;0;0;0;0
60525500;;1;40;0;0;0;0;0;0
60525600;;1;40;0;0;0;0;0;0
60525700;;1;40;0;0;0;0;0;0
60525800;;1;40;0;0;0;0;0;0
60533700;;1;31;0;0;0;0;0;0
60533800;;1;31;0;0;0;0;0;0
60533900;;1;31;0;0;0;0;0;0
60535200;;1;40;0;0;0;0;0;0
60535300;;1;40;0;0;0;0;0;0
60535400;;1;40;0;0;0;0;0;0
60535500;;1;40;0;0;0;0;0;0
60535600;;1;40;0;0;0;0;0;0
60535700;;1;40;0;0;0;0;0;0
60535800;;1;40;0;0;0;0;0;0
60545200;;1;40;0;0;0;0;0;0
60545300;;1;40;0;0;0;0;0;0
60545400;;1;40;0;0;0;0;0;0
60545500;;1;40;0;0;0;0;0;0
60545600;;1;40;0;0;0;0;0;0
60545700;;1;40;0;0;0;0;0;0
60545800;;1;40;0;0;0;0;0;0
60555500;;1;40;0;0;0;0;0;0
60555600;;1;40;0;0;0;0;0;0
60555700;;1;40;0;0;0;0;0;0
