740000,1,0
740100,1,0
740200,1,0
740300,1,0
741000,1,0
742000,1,0
760000,1,0
760100,1,0
760200,1,0
760300,1,0
761100,1,0
770000,1,0
770100,1,0
770200,1,0
770300,1,0
771100,1,0
780000,1,0
780100,1,0
780200,1,0
780300,1,0
781100,1,0
790000,1,0
790100,1,0
790200,1,0
790300,1,0
791100,1,0
800000,1,0
800100,1,0
801000,1,0
801100,1,0
802000,1,0
802100,1,0
810000,1,0
810100,1,0
810300,1,0
811000,1,0
811100,1,0
812000,1,0
812100,1,0
820000,1,0
830000,1,0
830100,0,0
830200,0,0
830300,0,0
831000,1,0
832000,1,0
833000,0,0
834000,1,0
834100,0,0
835000,0,0
835100,0,0
835200,0,0
835300,0,0
836000,1,0
840000,1,0
840100,1,0
850000,1,0
860000,0,0
860100,1,0
860200,0,0
860300,0,0
861100,0,0
870000,1,0
870100,1,0
870200,1,0
870300,1,0
871100,1,0
872000,1,0
872100,1,0
872200,1,0
872300,1,0
873000,1,0
880000,1,0
880100,1,0
880200,1,0
880300,1,0
881000,1,0
881100,1,0
890000,1,0
890100,1,0
890300,1,0
891000,1,0
892100,1,0
900000,1,0
900100,1,0
900200,1,0
900300,1,0
901100,1,0
901200,1,0
901600,1,0
902000,1,0
902100,1,0
902300,1,0
903100,1,0
904100,1,0
910000,1,0
910100,1,0
910200,1,0
910300,1,0
911000,1,0
911100,1,0
912000,1,0
912100,1,0
912200,1,0
912300,1,0
913000,1,0
920000,1,0
930000,1,0
930100,1,0
930200,1,0
930300,1,0
931100,1,0
940000,1,0
940100,1,0
940200,1,0
940300,1,0
941000,1,0
950000,1,0
950100,1,0
950200,1,0
950300,1,0
951100,1,0
960000,1,0
960100,1,0
960300,1,0
961000,1,0
961100,1,0
962100,1,0
963000,1,0
963100,1,0
963200,1,0
964000,1,0
964100,1,0
965000,1,0
965100,1,0
965300,1,0
966000,1,0
967000,1,0
970000,1,0
970100,1,0
970200,1,0
970300,1,0
980000,0,0
980100,1,0
980200,0,0
980300,0,0
981100,0,0
990000,1,0
990100,1,0
990200,1,0
990300,1,0
991100,1,0
992000,1,0
1000000,1,0
1000100,1,0
1000200,1,0
1000300,1,0
1010000,1,0
1010100,1,0
1010300,1,0
1011100,1,0
1020100,1,0
1020200,1,0
1020300,1,0
1030000,1,0
1030100,1,0
1040000,1,0
1040100,1,0
1040200,1,0
1040300,1,0
1050100,1,0
1060000,1,0
1060100,1,0
1070000,1,0
1070100,1,0
1070200,1,0
1070300,1,0
1080000,1,0
1081000,1,0
1082000,1,0
1083000,1,0
1084000,1,0
1085000,1,0
1090000,1,0
1100000,1,0
1100100,1,0
1100200,1,0
1100300,1,0
1101000,1,0
1101100,1,0
1102100,1,0
1110000,1,0
1120000,1,0
1130000,1,0
1130100,1,0
1130200,1,0
1130300,1,0
1300000,1,0
1301000,1,0
1400000,1,0
1400100,1,0
1400200,1,0
1400300,1,0
1401000,1,0
1500000,1,0
1500100,1,0
1500200,1,0
1500300,1,0
1600000,1,0
1610000,1,0
1700000,1,0
1700100,1,0
1700200,1,0
1700300,1,0
1710000,1,0
1710100,1,0
1710200,1,0
1710300,1,0
1720000,1,0
1720100,1,0
1720200,1,0
1720300,1,0
1730000,1,0
1730100,1,0
1730200,1,0
1730300,1,0
1740100,1,0
1740200,1,0
1740300,1,0
1750000,1,0
1750100,1,0
1750200,1,0
1750300,1,0
1760000,1,0
1760100,1,0
1760200,1,0
1760300,1,0
1761100,1,0
1770000,1,0
1770100,1,0
1770200,1,0
1770300,1,0
1771100,1,0
1780000,1,0
1780100,1,0
1780200,1,0
1780300,1,0
1781100,1,0
1790000,1,0
1790100,1,0
1790200,1,0
1790300,1,0
1791100,1,0
1800000,1,0
1800100,1,0
1800200,1,0
1800300,1,0
1801100,1,0
1810100,1,0
1810200,1,0
1810300,1,0
1811100,1,0
1820000,1,0
1820100,1,0
1820200,1,0
1820300,1,0
1821100,1,0
1830000,1,0
1830100,1,0
1830200,1,0
1830300,1,0
1840000,1,0
1840100,1,0
1850000,1,0
1850100,1,0
1860000,1,0
1860100,1,0
1870100,1,0
1880000,1,0
1880100,1,0
1890000,1,0
1890100,1,0
1890200,1,0
1890300,1,0
1900000,1,0
1901000,1,0
1902000,1,0
1910000,1,0
1920000,1,0
1930100,1,0
1930300,1,0
1932100,1,0
1940000,1,0
1940100,1,0
1941100,1,0
1950100,1,0
1950200,1,0
1950300,1,0
1960100,1,0
1960200,1,0
1970100,1,0
1970200,1,0
1971100,1,0
1971200,1,0
1980000,1,0
1980100,1,0
1980200,1,0
1990000,1,0
1990100,1,0
1991100,1,0
2000000,1,0
2000100,1,0
2000300,1,0
2001100,1,0
2010000,1,0
2020000,1,0
2030000,1,0
