Row ID;Row Name;Unk39
1061200;Celebrant's Occult Sickle;6
1070000;Glintstone Kris;6
1080000;Scorpion's Stinger;6
1090000;Great Knife;6
1090100;Heavy Great Knife;6
1090200;Keen Great Knife;6
1090300;Quality Great Knife;6
1090400;Fire Great Knife;6
1090500;Flame Art Great Knife;6
1090600;Lightning Great Knife;6
1090700;Sacred Great Knife;6
1090800;Magic Great Knife;6
1090900;Cold Great Knife;6
1091000;Poison Great Knife;6
1091100;Blood Great Knife;6
1091200;Occult Great Knife;6
1100000;Wakizashi;6
1100100;Heavy Wakizashi;6
1100200;Keen Wakizashi;6
1100300;Quality Wakizashi;6
1100400;Fire Wakizashi;6
1100500;Flame Art Wakizashi;6
1100600;Lightning Wakizashi;6
1100700;Sacred Wakizashi;6
1100800;Magic Wakizashi;6
1100900;Cold Wakizashi;6
1101000;Poison Wakizashi;6
1101100;Blood Wakizashi;6
1101200;Occult Wakizashi;6
1110000;Cinquedea;6
1130000;Ivory Sickle;6
1140000;Bloodstained Dagger;6
1140100;Heavy Bloodstained Dagger;6
1140200;Keen Bloodstained Dagger;6
1140300;Quality Bloodstained Dagger;6
1140400;Fire Bloodstained Dagger;6
1140500;Flame Art Bloodstained Dagger;6
1140600;Lightning Bloodstained Dagger;6
1140700;Sacred Bloodstained Dagger;6
1140800;Magic Bloodstained Dagger;6
1140900;Cold Bloodstained Dagger;6
1141000;Poison Bloodstained Dagger;6
1141100;Blood Bloodstained Dagger;6
1141200;Occult Bloodstained Dagger;6
1150000;Erdsteel Dagger;6
1150100;Heavy Erdsteel Dagger;6
1150200;Keen Erdsteel Dagger;6
1150300;Quality Erdsteel Dagger;6
1150400;Fire Erdsteel Dagger;6
1150500;Flame Art Erdsteel Dagger;6
1150600;Lightning Erdsteel Dagger;6
1150700;Sacred Erdsteel Dagger;6
1150800;Magic Erdsteel Dagger;6
1150900;Cold Erdsteel Dagger;6
1151000;Poison Erdsteel Dagger;6
1151100;Blood Erdsteel Dagger;6
1151200;Occult Erdsteel Dagger;6
1160000;Blade of Calling;6
1190000;;6
1910000;;6
2000000;Longsword;6
2000100;Heavy Longsword;6
2000200;Keen Longsword;6
2000300;Quality Longsword;6
2000400;Fire Longsword;6
2000500;Flame Art Longsword;6
2000600;Lightning Longsword;6
2000700;Sacred Longsword;6
2000800;Magic Longsword;6
2000900;Cold Longsword;6
2001000;Poison Longsword;6
2001100;Bloody Longsword;6
2001200;Occult Longsword;6
2010000;Short Sword;6
2010100;Heavy Short Sword;6
2010200;Keen Short Sword;6
2010300;Quality Short Sword;6
2010400;Fire Short Sword;6
2010500;Flame Art Short Sword;6
2010600;Lightning Short Sword;6
2010700;Sacred Short Sword;6
2010800;Magic Short Sword;6
2010900;Cold Short Sword;6
2011000;Poison Short Sword;6
2011100;Blood Short Sword;6
2011200;Occult Short Sword;6
2020000;Broadsword;6
2020100;Heavy Broadsword;6
2020200;Keen Broadsword;6
2020300;Quality Broadsword;6
2020400;Fire Broadsword;6
2020500;Flame Art Broadsword;6
2020600;Lightning Broadsword;6
2020700;Sacred Broadsword;6
2020800;Magic Broadsword;6
2020900;Cold Broadsword;6
2021000;Poison Broadsword;6
2021100;Blood Broadsword;6
2021200;Occult Broadsword;6
2040000;Lordsworn's Straight Sword;6
2040100;Lordsworn's Heavy Straight Sword;6
2040200;Lordsworn's Keen Straight Sword;6
2040300;Lordsworn's Quality Straight Sword;6
2040400;Lordsworn's Fire Straight Sword;6
2040500;Lordsworn's Flame Art Straight Sword;6
2040600;Lordsworn's Lightning Straight Sword;6
2040700;Lordsworn's Sacred Straight Sword;6
2040800;Lordsworn's Magic Straight Sword;6
2040900;Lordsworn's Cold Straight Sword;6
2041000;Lordsworn's Poison Straight Sword;6
2041100;Lordsworn's Blood Straight Sword;6
2041200;Lordsworn's Occult Straight Sword;6
2050000;Weathered Straight Sword;6
2050100;Weathered Heavy Straight Sword;6
2050200;Weathered Keen Straight Sword;6
2050300;Weathered Quality Straight Sword;6
2050400;Weathered Fire Straight Sword;6
2050500;Weathered Flame Art Straight Sword;6
2050600;Weathered Lightning Straight Sword;6
2050700;Weathered Sacred Straight Sword;6
2050800;Weathered Magic Straight Sword;6
2050900;Weathered Cold Straight Sword;6
2051000;Weathered Poison Straight Sword;6
2051100;Weathered Blood Straight Sword;6
2051200;Weathered Occult Straight Sword;6
2060000;Ornamental Straight Sword;6
2070000;Golden Epitaph;6
2080000;Nox Flowing Sword;6
2090000;Inseparable Sword;6
2092000;;6
2110000;Coded Sword;6
2140000;Sword of Night and Flame;6
2150000;Crystal Sword;6
2180000;Carian Knight's Sword;6
2190000;Sword of St. Trina;6
2200000;Miquellan Knight's Sword;6
2210000;Cane Sword;6
2210100;Heavy Cane Sword;6
2210200;Keen Cane Sword;6
2210300;Quality Cane Sword;6
2210400;Fire Cane Sword;6
2210500;Flame Art Cane Sword;6
2210600;Lightning Cane Sword;6
2210700;Sacred Cane Sword;6
2210800;Magic Cane Sword;6
2210900;Cold Cane Sword;6
2211000;Poison Cane Sword;6
2211100;Blood Cane Sword;6
2211200;Occult Cane Sword;6
2220000;Regalia of Eochaid;6
2230000;Noble's Slender Sword;6
2230100;Noble's Heavy Slender Sword;6
2230200;Noble's Keen Slender Sword;6
2230300;Noble's Quality Slender Sword;6
2230400;Noble's Fire Slender Sword;6
2230500;Noble's Flame Art Slender Sword;6
2230600;Noble's Lightning Slender Sword;6
2230700;Noble's Sacred Slender Sword;6
2230800;Noble's Magic Slender Sword;6
2230900;Noble's Cold Slender Sword;6
2231000;Noble's Poison Slender Sword;6
2231100;Noble's Blood Slender Sword;6
2231200;Noble's Occult Slender Sword;6
2240000;Warhawk's Talon;6
2240100;Warhawk's Heavy Talon;6
2240200;Warhawk's Keen Talon;6
2240300;Warhawk's Quality Talon;6
2240400;Warhawk's Fire Talon;6
2240500;Warhawk's Flame Art Talon;6
2240600;Warhawk's Lightning Talon;6
2240700;Warhawk's Sacred Talon;6
2240800;Warhawk's Magic Talon;6
2240900;Warhawk's Cold Talon;6
2241000;Warhawk's Poison Talon;6
2241100;Warhawk's Blood Talon;6
2241200;Warhawk's Occult Talon;6
2250000;Lazuli Glintstone Sword;6
2260000;Rotten Crystal Sword;6
3000000;Bastard Sword;6
3000100;Heavy Bastard Sword;6
3000200;Keen Bastard Sword;6
3000300;Quality Bastard Sword;6
3000400;Fire Bastard Sword;6
3000500;Flame Art Bastard Sword;6
3000600;Lightning Bastard Sword;6
3000700;Sacred Bastard Sword;6
3000800;Magic Bastard Sword;6
3000900;Cold Bastard Sword;6
3001000;Poison Bastard Sword;6
3001100;Bloody Bastard Sword;6
3001200;Occult Bastard Sword;6
3010000;Forked Greatsword;6
3010100;Heavy Forked Greatsword;6
3010200;Keen Forked Greatsword;6
3010300;Quality Forked Greatsword;6
3010400;Fire Forked Greatsword;6
3010500;Flame Art Forked Greatsword;6
3010600;Lightning Forked Greatsword;6
3010700;Sacred Forked Greatsword;6
3010800;Magic Forked Greatsword;6
3010900;Cold Forked Greatsword;6
3011000;Poison Forked Greatsword;6
3011100;Blood Forked Greatsword;6
3011200;Occult Forked Greatsword;6
3020000;Iron Greatsword;6
3020100;Heavy Iron Greatsword;6
3020200;Keen Iron Greatsword;6
3020300;Quality Iron Greatsword;6
3020400;Fire Iron Greatsword;6
3020500;Flame Art Iron Greatsword;6
3020600;Lightning Iron Greatsword;6
3020700;Sacred Iron Greatsword;6
3020800;Magic Iron Greatsword;6
3020900;Cold Iron Greatsword;6
3021000;Poison Iron Greatsword;6
3021100;Blood Iron Greatsword;6
3021200;Occult Iron Greatsword;6
3030000;Lordsworn's Greatsword;6
3030100;Lordsworn's Heavy Greatsword;6
3030200;Lordsworn's Keen Greatsword;6
3030300;Lordsworn's Quality Greatsword;6
3030400;Lordsworn's Fire Greatsword;6
3030500;Lordsworn's Flame Art Greatsword;6
3030600;Lordsworn's Lightning Greatsword;6
3030700;Lordsworn's Sacred Greatsword;6
3030800;Lordsworn's Magic Greatsword;6
3030900;Lordsworn's Cold Greatsword;6
3031000;Lordsworn's Poison Greatsword;6
3031100;Lordsworn's Blood Greatsword;6
3031200;Lordsworn's Occult Greatsword;6
3040000;Knight's Greatsword;6
3040100;Knight's Heavy Greatsword;6
3040200;Knight's Keen Greatsword;6
3040300;Knight's Quality Greatsword;6
3040400;Knight's Fire Greatsword;6
3040500;Knight's Flame Art Greatsword;6
3040600;Knight's Lightning Greatsword;6
3040700;Knight's Sacred Greatsword;6
3040800;Knight's Magic Greatsword;6
3040900;Knight's Cold Greatsword;6
3041000;Knight's Poison Greatsword;6
3041100;Knight's Blood Greatsword;6
3041200;Knight's Occult Greatsword;6
3050000;Flamberge;6
3050100;Heavy Flamberge;6
3050200;Keen Flamberge;6
3050300;Quality Flamberge;6
3050400;Fire Flamberge;6
3050500;Flame Art Flamberge;6
3050600;Lightning Flamberge;6
3050700;Sacred Flamberge;6
3050800;Magic Flamberge;6
3050900;Cold Flamberge;6
3051000;Poison Flamberge;6
3051100;Blood Flamberge;6
3051200;Occult Flamberge;6
3060000;Ordovis's Greatsword;6
3070000;Alabaster Lord's Sword;6
3080000;Banished Knight's Greatsword;6
3080100;Banished Knight's Heavy Greatsword;6
3080200;Banished Knight's Keen Greatsword;6
3080300;Banished Knight's Quality Greatsword;6
3080400;Banished Knight's Fire Greatsword;6
3080500;Banished Knight's Flame Art Greatsword;6
3080600;Banished Knight's Lightning Greatsword;6
3080700;Banished Knight's Sacred Greatsword;6
3080800;Banished Knight's Magic Greatsword;6
3080900;Banished Knight's Cold Greatsword;6
3081000;Banished Knight's Poison Greatsword;6
3081100;Banished Knight's Blood Greatsword;6
3081200;Banished Knight's Occult Greatsword;6
3090000;Dark Moon Greatsword;6
3100000;Sacred Relic Sword;6
3130000;Helphen's Steeple;6
3140000;Blasphemous Blade;6
3150000;Marais Executioner's Sword;6
3160000;Sword of Milos;6
3170000;Golden Order Greatsword;6
3180000;Claymore;6
3180100;Heavy Claymore;6
3180200;Keen Claymore;6
3180300;Quality Claymore;6
3180400;Fire Claymore;6
3180500;Flame Art Claymore;6
3180600;Lightning Claymore;6
3180700;Sacred Claymore;6
3180800;Magic Claymore;6
3180900;Cold Claymore;6
3181000;Poison Claymore;6
3181100;Blood Claymore;6
3181200;Occult Claymore;6
3190000;Gargoyle's Greatsword;6
3190100;Gargoyle's Heavy Greatsword;6
3190200;Gargoyle's Keen Greatsword;6
3190300;Gargoyle's Quality Greatsword;6
3190400;Gargoyle's Fire Greatsword;6
3190500;Gargoyle's Flame Art Greatsword;6
3190600;Gargoyle's Lightning Greatsword;6
3190700;Gargoyle's Sacred Greatsword;6
3190800;Gargoyle's Magic Greatsword;6
3190900;Gargoyle's Cold Greatsword;6
3191000;Gargoyle's Poison Greatsword;6
3191100;Gargoyle's Blood Greatsword;6
3191200;Gargoyle's Occult Greatsword;6
3200000;Death's Poker;6
3210000;Gargoyle's Blackblade;6
3220000;;6
3900000;;6
4000000;Greatsword;6
4000100;Heavy Greatsword;6
4000200;Keen Greatsword;6
4000300;Quality Greatsword;6
4000400;Fire Greatsword;6
4000500;Flame Art Greatsword;6
4000600;Lightning Greatsword;6
4000700;Sacred Greatsword;6
4000800;Magic Greatsword;6
4000900;Cold Greatsword;6
4001000;Poison Greatsword;6
4001100;Blood Greatsword;6
4001200;Occult Greatsword;6
4010000;Watchdog's Greatsword;6
4010100;Watchdog's Heavy Greatsword;6
4010200;Watchdog's Keen Greatsword;6
4010300;Watchdog's Quality Greatsword;6
4010400;Watchdog's Fire Greatsword;6
4010500;Watchdog's Flame Art Greatsword;6
4010600;Watchdog's Lightning Greatsword;6
4010700;Watchdog's Sacred Greatsword;6
4010800;Watchdog's Magic Greatsword;6
4010900;Watchdog's Cold Greatsword;6
4011000;Watchdog's Poison Greatsword;6
4011100;Watchdog's Blood Greatsword;6
4011200;Watchdog's Occult Greatsword;6
4020000;Maliketh's Black Blade;6
4030000;Troll's Golden Sword;6
4030100;Troll's Golden Heavy Sword;6
4030200;Troll's Golden Keen Sword;6
4030300;Troll's Golden Quality Sword;6
4030400;Troll's Golden Fire Sword;6
4030500;Troll's Golden Flame Art Sword;6
4030600;Troll's Golden Lightning Sword;6
4030700;Troll's Golden Sacred Sword;6
4030800;Troll's Golden Magic Sword;6
4030900;Troll's Golden Cold Sword;6
4031000;Troll's Golden Poison Sword;6
4031100;Troll's Golden Blood Sword;6
4031200;Troll's Golden Occult Sword;6
4040000;Zweihander;6
4040100;Heavy Zweihander;6
4040200;Keen Zweihander;6
4040300;Quality Zweihander;6
4040400;Fire Zweihander;6
4040500;Flame Art Zweihander;6
4040600;Lightning Zweihander;6
4040700;Sacred Zweihander;6
4040800;Magic Zweihander;6
4040900;Cold Zweihander;6
4041000;Poison Zweihander;6
4041100;Blood Zweihander;6
4041200;Occult Zweihander;6
4050000;Starscourge Greatsword;6
4060000;Royal Greatsword;6
4070000;Godslayer's Greatsword;6
4080000;Ruins Greatsword;6
4100000;Grafted Blade Greatsword;6
4110000;Troll Knight's Sword;6
4900000;;6
4910000;;6
5000000;Estoc;6
5000100;Heavy Estoc;6
5000200;Keen Estoc;6
5000300;Quality Estoc;6
5000400;Fire Estoc;6
5000500;Flame Art Estoc;6
5000600;Lightning Estoc;6
5000700;Sacred Estoc;6
5000800;Magic Estoc;6
5000900;Cold Estoc;6
5001000;Poison Estoc;6
5001100;Blood Estoc;6
5001200;Occult Estoc;6
5010000;Cleanrot Knight's Sword;6
5010100;Cleanrot Knight's Heavy Sword;6
5010200;Cleanrot Knight's Keen Sword;6
5010300;Cleanrot Knight's Quality Sword;6
5010400;Cleanrot Knight's Fire Sword;6
5010500;Cleanrot Knight's Flame Art Sword;6
5010600;Cleanrot Knight's Lightning Sword;6
5010700;Cleanrot Knight's Sacred Sword;6
5010800;Cleanrot Knight's Magic Sword;6
5010900;Cleanrot Knight's Cold Sword;6
5011000;Cleanrot Knight's Poison Sword;6
5011100;Cleanrot Knight's Blood Sword;6
5011200;Cleanrot Knight's Occult Sword;6
5020000;Rapier;6
5020100;Heavy Rapier;6
5020200;Keen Rapier;6
5020300;Quality Rapier;6
5020400;Fire Rapier;6
5020500;Flame Art Rapier;6
5020600;Lightning Rapier;6
5020700;Sacred Rapier;6
5020800;Magic Rapier;6
5020900;Cold Rapier;6
5021000;Poison Rapier;6
5021100;Blood Rapier;6
5021200;Occult Rapier;6
5030000;Rogier's Rapier;6
5030100;Rogier's Heavy Rapier;6
5030200;Rogier's Keen Rapier;6
5030300;Rogier's Quality Rapier;6
5030400;Rogier's Fire Rapier;6
5030500;Rogier's Flame Art Rapier;6
5030600;Rogier's Lightning Rapier;6
5030700;Rogier's Sacred Rapier;6
5030800;Rogier's Magic Rapier;6
5030900;Rogier's Cold Rapier;6
5031000;Rogier's Poison Rapier;6
5031100;Rogier's Blood Rapier;6
5031200;Rogier's Occult Rapier;6
5040000;Antspur Rapier;6
5040100;Heavy Antspur Rapier;6
5040200;Keen Antspur Rapier;6
5040300;Quality Antspur Rapier;6
5040400;Fire Antspur Rapier;6
5040500;Flame Art Antspur Rapier;6
5040600;Lightning Antspur Rapier;6
5040700;Sacred Antspur Rapier;6
5040800;Magic Antspur Rapier;6
5040900;Cold Antspur Rapier;6
5041000;Poison Antspur Rapier;6
5041100;Blood Antspur Rapier;6
5041200;Occult Antspur Rapier;6
5050000;Frozen Needle;6
5060000;Noble's Estoc;6
5060100;Noble's Heavy Estoc;6
5060200;Noble's Keen Estoc;6
5060300;Noble's Quality Estoc;6
5060400;Noble's Fire Estoc;6
5060500;Noble's Flame Art Estoc;6
5060600;Noble's Lightning Estoc;6
5060700;Noble's Sacred Estoc;6
5060800;Noble's Magic Estoc;6
5060900;Noble's Cold Estoc;6
5061000;Noble's Poison Estoc;6
5061100;Noble's Blood Estoc;6
5061200;Noble's Occult Estoc;6
6000000;Bloody Helice;6
6010000;Godskin Stitcher;6
6010100;Heavy Godskin Stitcher;6
6010200;Keen Godskin Stitcher;6
6010300;Quality Godskin Stitcher;6
6010400;Fire Godskin Stitcher;6
6010500;Flame Art Godskin Stitcher;6
6010600;Lightning Godskin Stitcher;6
6010700;Sacred Godskin Stitcher;6
6010800;Magic Godskin Stitcher;6
6010900;Cold Godskin Stitcher;6
6011000;Poison Godskin Stitcher;6
6011100;Blood Godskin Stitcher;6
6011200;Occult Godskin Stitcher;6
6020000;Great epee;6
6020100;Heavy Great epee;6
6020200;Keen Great epee;6
6020300;Quality Great epee;6
6020400;Fire Great epee;6
6020500;Flame Art Great epee;6
6020600;Lightning Great epee;6
6020700;Sacred Great epee;6
6020800;Magic Great epee;6
6020900;Cold Great epee;6
6021000;Poison Great epee;6
6021100;Blood Great epee;6
6021200;Occult Great epee;6
6040000;Dragon King's Cragblade;6
6900000;;6
7000000;Falchion;6
7000100;Heavy Falchion;6
7000200;Keen Falchion;6
7000300;Quality Falchion;6
7000400;Fire Falchion;6
7000500;Flame Art Falchion;6
7000600;Lightning Falchion;6
7000700;Sacred Falchion;6
7000800;Magic Falchion;6
7000900;Cold Falchion;6
7001000;Poison Falchion;6
7001100;Blood Falchion;6
7001200;Occult Falchion;6
7010000;Beastman's Curved Sword;6
7010100;Beastman's Heavy Curved Sword;6
7010200;Beastman's Keen Curved Sword;6
7010300;Beastman's Quality Curved Sword;6
7010400;Beastman's Fire Curved Sword;6
7010500;Beastman's Flame Art Curved Sword;6
7010600;Beastman's Lightning Curved Sword;6
7010700;Beastman's Sacred Curved Sword;6
7010800;Beastman's Magic Curved Sword;6
7010900;Beastman's Cold Curved Sword;6
7011000;Beastman's Poison Curved Sword;6
7011100;Beastman's Blood Curved Sword;6
7011200;Beastman's Occult Curved Sword;6
7020000;Shotel;6
7020100;Heavy Shotel;6
7020200;Keen Shotel;6
7020300;Quality Shotel;6
7020400;Fire Shotel;6
7020500;Flame Art Shotel;6
7020600;Lightning Shotel;6
7020700;Sacred Shotel;6
7020800;Magic Shotel;6
7020900;Cold Shotel;6
7021000;Poison Shotel;6
7021100;Blood Shotel;6
7021200;Occult Shotel;6
7030000;Shamshir;6
7030100;Heavy Shamshir;6
7030200;Keen Shamshir;6
7030300;Quality Shamshir;6
7030400;Fire Shamshir;6
7030500;Flame Art Shamshir;6
7030600;Lightning Shamshir;6
7030700;Sacred Shamshir;6
7030800;Magic Shamshir;6
7030900;Cold Shamshir;6
7031000;Poison Shamshir;6
7031100;Blood Shamshir;6
7031200;Occult Shamshir;6
7040000;Bandit's Curved Sword;6
7040100;Bandit's Heavy Curved Sword;6
7040200;Bandit's Keen Curved Sword;6
7040300;Bandit's Quality Curved Sword;6
7040400;Bandit's Fire Curved Sword;6
7040500;Bandit's Flame Art Curved Sword;6
7040600;Bandit's Lightning Curved Sword;6
7040700;Bandit's Sacred Curved Sword;6
7040800;Bandit's Magic Curved Sword;6
7040900;Bandit's Cold Curved Sword;6
7041000;Bandit's Poison Curved Sword;6
7041100;Bandit's Blood Curved Sword;6
7041200;Bandit's Occult Curved Sword;6
7050000;Magma Blade;6
7060000;Flowing Curved Sword;6
7060100;Flowing Heavy Curved Sword;6
7060200;Flowing Keen Curved Sword;6
7060300;Flowing Quality Curved Sword;6
7060400;Flowing Fire Curved Sword;6
7060500;Flowing Flame Art Curved Sword;6
7060600;Flowing Lightning Curved Sword;6
7060700;Flowing Sacred Curved Sword;6
7060800;Flowing Magic Curved Sword;6
7060900;Flowing Cold Curved Sword;6
7061000;Flowing Poison Curved Sword;6
7061100;Flowing Blood Curved Sword;6
7061200;Flowing Occult Curved Sword;6
7070000;Wing of Astel;6
7080000;Scavenger's Curved Sword;6
7080100;Scavenger's Heavy Curved Sword;6
7080200;Scavenger's Keen Curved Sword;6
7080300;Scavenger's Quality Curved Sword;6
7080400;Scavenger's Fire Curved Sword;6
7080500;Scavenger's Flame Art Curved Sword;6
7080600;Scavenger's Lightning Curved Sword;6
7080700;Scavenger's Sacred Curved Sword;6
7080800;Scavenger's Magic Curved Sword;6
7080900;Scavenger's Cold Curved Sword;6
7081000;Scavenger's Poison Curved Sword;6
7081100;Scavenger's Blood Curved Sword;6
7081200;Scavenger's Occult Curved Sword;6
7100000;Eclipse Shotel;6
7110000;Serpent-God's Curved Sword;6
7110100;Serpent-God's Heavy Curved Sword;6
7110200;Serpent-God's Keen Curved Sword;6
7110300;Serpent-God's Quality Curved Sword;6
7110400;Serpent-God's Fire Curved Sword;6
7110500;Serpent-God's Flame Art Curved Sword;6
7110600;Serpent-God's Lightning Curved Sword;6
7110700;Serpent-God's Sacred Curved Sword;6
7110800;Serpent-God's Magic Curved Sword;6
7110900;Serpent-God's Cold Curved Sword;6
7111000;Serpent-God's Poison Curved Sword;6
7111100;Serpent-God's Blood Curved Sword;6
7111200;Serpent-God's Occult Curved Sword;6
7120000;Mantis Blade;6
7120100;Heavy Mantis Blade;6
7120200;Keen Mantis Blade;6
7120300;Quality Mantis Blade;6
7120400;Fire Mantis Blade;6
7120500;Flame Art Mantis Blade;6
7120600;Lightning Mantis Blade;6
7120700;Sacred Mantis Blade;6
7120800;Magic Mantis Blade;6
7120900;Cold Mantis Blade;6
7121000;Poison Mantis Blade;6
7121100;Blood Mantis Blade;6
7121200;Occult Mantis Blade;6
7140000;Scimitar;6
7140100;Heavy Scimitar;6
7140200;Keen Scimitar;6
7140300;Quality Scimitar;6
7140400;Fire Scimitar;6
7140500;Flame Art Scimitar;6
7140600;Lightning Scimitar;6
7140700;Sacred Scimitar;6
7140800;Magic Scimitar;6
7140900;Cold Scimitar;6
7141000;Poison Scimitar;6
7141100;Bloody Scimitar;6
7141200;Occult Scimitar;6
7150000;Grossmesser;6
7150100;Heavy Grossmesser;6
7150200;Keen Grossmesser;6
7150300;Quality Grossmesser;6
7150400;Fire Grossmesser;6
7150500;Flame Art Grossmesser;6
7150600;Lightning Grossmesser;6
7150700;Sacred Grossmesser;6
7150800;Magic Grossmesser;6
7150900;Cold Grossmesser;6
7151000;Poison Grossmesser;6
7151100;Blood Grossmesser;6
7151200;Occult Grossmesser;6
8010000;Onyx Lord's Greatsword;6
8020000;Dismounter;6
8020100;Heavy Dismounter;6
8020200;Keen Dismounter;6
8020300;Quality Dismounter;6
8020400;Fire Dismounter;6
8020500;Flame Art Dismounter;6
8020600;Lightning Dismounter;6
8020700;Sacred Dismounter;6
8020800;Magic Dismounter;6
8020900;Cold Dismounter;6
8021000;Poison Dismounter;6
8021100;Blood Dismounter;6
8021200;Occult Dismounter;6
8030000;Bloodhound's Fang;6
8040000;Magma Wyrm's Scalesword;6
8050000;Zamor Curved Sword;6
8060000;Omen Cleaver;6
8060100;Heavy Omen Cleaver;6
8060200;Keen Omen Cleaver;6
8060300;Quality Omen Cleaver;6
8060400;Fire Omen Cleaver;6
8060500;Flame Art Omen Cleaver;6
8060600;Lightning Omen Cleaver;6
8060700;Sacred Omen Cleaver;6
8060800;Magic Omen Cleaver;6
8060900;Cold Omen Cleaver;6
8061000;Poison Omen Cleaver;6
8061100;Blood Omen Cleaver;6
8061200;Occult Omen Cleaver;6
8070000;Monk's Flameblade;6
8070100;Monk's Heavy Flameblade;6
8070200;Monk's Keen Flameblade;6
8070300;Monk's Quality Flameblade;6
8070400;Monk's Fire Flameblade;6
8070500;Monk's Flame Art Flameblade;6
8070600;Monk's Lightning Flameblade;6
8070700;Monk's Sacred Flameblade;6
8070800;Monk's Magic Flameblade;6
8070900;Monk's Cold Flameblade;6
8071000;Monk's Poison Flameblade;6
8071100;Monk's Blood Flameblade;6
8071200;Monk's Occult Flameblade;6
8080000;Beastman's Cleaver;6
8080100;Beastman's Heavy Cleaver;6
8080200;Beastman's Keen Cleaver;6
8080300;Beastman's Quality Cleaver;6
8080400;Beastman's Fire Cleaver;6
8080500;Beastman's Flame Art Cleaver;6
8080600;Beastman's Lightning Cleaver;6
8080700;Beastman's Sacred Cleaver;6
8080800;Beastman's Magic Cleaver;6
8080900;Beastman's Cold Cleaver;6
8081000;Beastman's Poison Cleaver;6
8081100;Beastman's Blood Cleaver;6
8081200;Beastman's Occult Cleaver;6
8100000;Morgott's Cursed Sword;6
