Row ID;Row Name;Is Hit Carver Generation Blocked
1130;;False
1132;;False
1133;;False
1134;;False
1135;;False
1136;;False
1137;;False
1138;;False
1139;;False
1140;;False
1141;;False
1142;;False
1143;;False
1144;;False
1145;;False
1146;;False
1147;;False
1148;;False
1149;;False
1150;;False
1151;;False
1152;;False
1153;;False
1154;;False
1155;;False
1156;;False
1157;;False
1158;;False
1159;;False
1160;;False
1161;;False
1162;;False
1163;;False
1164;;False
1165;;False
1166;;False
1167;;False
1168;;False
1169;;False
1170;;False
1171;;False
1172;;False
1173;;False
1174;;False
1175;;False
1176;;False
1177;;False
1178;;False
1180;;False
1181;;False
1182;;False
1183;;False
1190;;False
1191;;False
1192;;False
1193;;False
1194;;False
1195;;False
1196;;False
1197;;False
1198;;False
1200;;False
1201;;False
1202;;False
1203;;False
1204;;False
1205;;False
1206;;False
1207;;False
1208;;False
1209;;False
1220;;False
1221;;False
1222;;False
1223;;False
1225;;False
1226;;False
1227;;False
1228;;False
1241;;False
1261;;False
1262;;False
1263;;False
1264;;False
1265;;False
1266;;False
1267;;False
1268;;False
1269;;False
1270;;False
1271;;False
1272;;False
1273;;False
1274;;False
1275;;False
1276;;False
1278;;False
1279;;False
1282;;False
1283;;False
1290;;False
1293;;False
1295;;False
1310;;False
1311;;False
1312;;False
1313;;False
1325;;False
1327;;False
1338;;False
1345;;False
1346;;False
1348;;False
1371;;False
1372;;False
1373;;False
1374;;False
1381;;False
1382;;False
1383;;False
1384;;False
1385;;False
1386;;False
1387;;False
1388;;False
1389;;False
1390;;False
1391;;False
1392;;False
1393;;False
1394;;False
1395;;False
1396;;False
1397;;False
1398;;False
1399;;False
1400;;False
1401;;False
1402;;False
1403;;False
1404;;False
1405;;False
1406;;False
1407;;False
1408;;False
1409;;False
1410;;False
1411;;False
1412;;False
1413;;False
1414;;False
1415;;False
1416;;False
1417;;False
1418;;False
1420;;False
1421;;False
1422;;False
1423;;False
1430;;False
1431;;False
1432;;False
1433;;False
1440;;False
1441;;False
1442;;False
1443;;False
1444;;False
1445;;False
1800;;False
1801;;False
1802;;False
1805;;False
1810;;False
1811;;False
1812;;False
1815;;False
1820;;False
1821;;False
1822;;False
1823;;False
1830;;False
1831;;False
1832;;False
1833;;False
1834;;False
1835;;False
1836;;False
1837;;False
1838;;False
1839;;False
1840;;False
1841;;False
1842;;False
1843;;False
1844;;False
1845;;False
1846;;False
1847;;False
1860;;False
1890;;False
1891;;False
1892;;False
1893;;False
1900;;False
1901;;False
1910;;False
1911;;False
1949;;False
1950;;False
1951;;False
1970;;False
1980;;False
2000;;False
2001;;False
2002;;False
2020;;False
2021;;False
2100;;False
2101;;False
2102;;False
2103;;False
2104;;False
2105;;False
2106;;False
2107;;False
2108;;False
2109;;False
2110;;False
2111;;False
2112;;False
2113;;False
2114;;False
2115;;False
2116;;False
2117;;False
2118;;False
2119;;False
2901;;False
2902;;False
2903;;False
2950;;False
3000;;False
3001;;False
3002;;False
3003;;False
3004;;False
3005;;False
3006;;False
3007;;False
3008;;False
3009;;False
3011;;False
3012;;False
3013;;False
3014;;False
3015;;False
3016;;False
3017;;False
3018;;False
3019;;False
3020;;False
3021;;False
3022;;False
3023;;False
3024;;False
3025;;False
3026;;False
3027;;False
3028;;False
3029;;False
3030;;False
3031;;False
3032;;False
3033;;False
3034;;False
3035;;False
3036;;False
3037;;False
3038;;False
3040;;False
3041;;False
3042;;False
3043;;False
3044;;False
3045;;False
3046;;False
3047;;False
3050;;False
3051;;False
3052;;False
3053;;False
3054;;False
3055;;False
3056;;False
3057;;False
3058;;False
3059;;False
3060;;False
3061;;False
3062;;False
3063;;False
3064;;False
3065;;False
3066;;False
3067;;False
3068;;False
3069;;False
3070;;False
3071;;False
3072;;False
3073;;False
3074;;False
3075;;False
3076;;False
3077;;False
3078;;False
3079;;False
3080;;False
3081;;False
3082;;False
3083;;False
3084;;False
3085;;False
3086;;False
3087;;False
3088;;False
3089;;False
3090;;False
3091;;False
3092;;False
3100;;False
3101;;False
3102;;False
3103;;False
3104;;False
3105;;False
3106;;False
3107;;False
3108;;False
3113;;False
3114;;False
3116;;False
3117;;False
3118;;False
3119;;False
3120;;False
3121;;False
3122;;False
3123;;False
3124;;False
3125;;False
3126;;False
3127;;False
3128;;False
3129;;False
3130;;False
3131;;False
3132;;False
3133;;False
3134;;False
3135;;False
3136;;False
3137;;False
3138;;False
3139;;False
3140;;False
3141;;False
3142;;False
3143;;False
3144;;False
3145;;False
3146;;False
3147;;False
3148;;False
3149;;False
3150;;False
3151;;False
3152;;False
3153;;False
3154;;False
3155;;False
3156;;True
3157;;False
3158;;False
3159;;False
3160;;False
3161;;False
3162;;False
3163;;False
3164;;False
3165;;False
3166;;False
3167;;False
3168;;False
3169;;False
3180;;False
3181;;False
3200;;False
3201;;False
3202;;False
3203;;False
3204;;False
3205;;False
3206;;False
3207;;False
3208;;False
3211;;False
3212;;False
3213;;False
3214;;False
3215;;False
3216;;False
3217;;False
3218;;False
3219;;False
3220;;False
3221;;False
3222;;False
3224;;False
3225;;False
3226;;False
3227;;False
3228;;False
3229;;False
3230;;False
3235;;False
3240;;False
3241;;False
3242;;False
3243;;False
3244;;False
3245;;False
3246;;False
3247;;False
3250;;False
3251;;False
3252;;False
3253;;False
3254;;False
3255;;False
3256;;False
3257;;False
3258;;False
3259;;False
3300;;False
3301;;False
3302;;False
3303;;False
3304;;False
3305;;False
3306;;False
3307;;False
3308;;False
3309;;False
3310;;False
3311;;False
3312;;False
3313;;False
3314;;False
3315;;False
3316;;False
3317;;False
3318;;False
3319;;False
3320;;False
3321;;False
3322;;False
3323;;False
3324;;False
3325;;False
3326;;False
3327;;False
3328;;False
3329;;False
3330;;False
3331;;False
3332;;False
3333;;False
3334;;False
3335;;False
3336;;False
3337;;False
3338;;False
3339;;False
3340;;False
3341;;False
3342;;False
3343;;False
3344;;False
3345;;False
3346;;False
3347;;False
3348;;False
3349;;False
3350;;False
3351;;False
3352;;False
3353;;False
3354;;False
3355;;False
3356;;False
3357;;False
3359;;False
3360;;False
3361;;False
3362;;False
3363;;False
3364;;False
3400;;False
3401;;False
3402;;False
3403;;False
3404;;False
3405;;False
3406;;False
3407;;False
3408;;False
3409;;False
3410;;False
3411;;False
3412;;False
3413;;False
3414;;False
3415;;False
3416;;False
3417;;False
3418;;False
3419;;False
3420;;False
3421;;False
3430;;False
3431;;False
3432;;False
3433;;False
3450;;False
3500;;False
3501;;False
3502;;False
3503;;False
3504;;False
3505;;False
3506;;False
3507;;False
3508;;False
3509;;False
3510;;False
3511;;False
3512;;False
3513;;False
3514;;False
3515;;False
3516;;False
3517;;False
3518;;False
3519;;False
3520;;False
3521;;False
3522;;False
3523;;False
3524;;False
3525;;False
3526;;False
3527;;False
3528;;False
3529;;False
3530;;False
3531;;False
3532;;False
3533;;False
3534;;False
3535;;False
3536;;False
3537;;False
3538;;False
3539;;False
3540;;False
3541;;False
3542;;False
3543;;False
3544;;False
3545;;False
3546;;False
3547;;False
3548;;False
3549;;False
3558;;False
3600;;False
3601;;False
3602;;False
3603;;False
3604;;False
3605;;False
3606;;False
3607;;False
3608;;False
4000;;False
4001;;False
4002;;False
4003;;False
4005;;False
4006;;False
4007;;False
4008;;False
4009;;True
4010;;False
4011;;False
4012;;False
4013;;False
4014;;False
4015;;False
4016;;False
4017;;False
4018;;False
4019;;False
4020;;False
4021;;False
4022;;False
4023;;False
4024;;False
4025;;False
4026;;False
4027;;False
4028;;False
4029;;False
4030;;False
4031;;False
4032;;False
4033;;False
4034;;False
4035;;False
4036;;False
4037;;False
4038;;False
4039;;False
4040;;False
4041;;False
4042;;False
4043;;False
4044;;False
4045;;False
4046;;False
4047;;False
4048;;False
4049;;False
4050;;False
4051;;False
4052;;False
4053;;False
4054;;False
4055;;False
4056;;False
4057;;False
4058;;False
4059;;False
4060;;False
4061;;False
4062;;False
4063;;False
4064;;False
4065;;False
4066;;False
4067;;False
4068;;False
4069;;False
4070;;False
4071;;False
4072;;False
4073;;False
4074;;False
4075;;False
4076;;False
4077;;False
4078;;False
4079;;False
4080;;False
4081;;False
4082;;False
4083;;False
4084;;False
4085;;False
4086;;False
4087;;False
4088;;False
4089;;False
4090;;False
4091;;False
4092;;False
4093;;False
4094;;False
4095;;False
4096;;False
4097;;False
4098;;False
4099;;False
4100;;False
4101;;False
4102;;False
4103;;False
4104;;False
4105;;False
4106;;False
4107;;False
4108;;False
4109;;False
4110;;False
4111;;False
4112;;False
4113;;False
4114;;False
4115;;False
4116;;False
4117;;False
4118;;False
4119;;False
4120;;False
4121;;False
4122;;False
4123;;False
4124;;False
4125;;False
4126;;False
4127;;False
4128;;False
4129;;False
4130;;False
4131;;False
4132;;False
4133;;False
4134;;False
4135;;False
4136;;False
4137;;False
4138;;False
4139;;False
4140;;False
4141;;False
4142;;False
4143;;False
4144;;False
4145;;False
4146;;False
4147;;False
4149;;False
4150;;False
4151;;False
4152;;False
4153;;False
4159;;False
4160;;False
4161;;False
4162;;False
4163;;False
4164;;False
4165;;False
4166;;False
4167;;False
4168;;False
4170;;False
4171;;False
4172;;False
4173;;False
4174;;True
4175;;True
4176;;True
4177;;True
4178;;True
4179;;True
4180;;False
4181;;False
4182;;False
4183;;False
4184;;False
4185;;False
4190;;False
4191;;False
4192;;False
4193;;False
4194;;False
4195;;False
4200;;False
4201;;False
4202;;False
4205;;False
4206;;False
4207;;False
4210;;False
4211;;False
4212;;False
4213;;False
4214;;False
4215;;False
4220;;False
4221;;False
4222;;False
4230;;False
4231;;False
4232;;False
4233;;False
4234;;False
4235;;False
4236;;False
4237;;False
4238;;False
4239;;False
4240;;False
4241;;False
4242;;False
4250;;False
4251;;False
4252;;False
4253;;False
4254;;False
4260;;False
4261;;False
4262;;False
4263;;False
4264;;False
4265;;False
4266;;False
4267;;False
4268;;False
4269;;False
4270;;False
4271;;False
4272;;False
4273;;False
4275;;False
4276;;False
4277;;False
4278;;False
4279;;False
4280;;False
4281;;False
4282;;False
4283;;False
4285;;False
4286;;False
4287;;False
4289;;False
4290;;False
4291;;False
4295;;False
4296;;False
4297;;False
4298;;False
4300;;False
4301;;False
4302;;False
4303;;False
4304;;False
4305;;False
4306;;False
4307;;False
4308;;False
4309;;False
4310;;False
4311;;False
4312;;False
4313;;False
4314;;False
4317;;False
4320;;False
4321;;False
4322;;False
4323;;False
4324;;False
4325;;False
4326;;False
4327;;False
4328;;False
4329;;False
4330;;False
4331;;False
4332;;False
4333;;False
4334;;False
4335;;False
4336;;False
4337;;True
4343;;False
4350;;False
4351;;False
4352;;False
4353;;False
4354;;True
4355;;True
4360;;False
4361;;False
4362;;False
4369;;False
4370;;False
4371;;False
4372;;False
4373;;False
4374;;False
4375;;False
4376;;False
4377;;False
4378;;False
4379;;False
4380;;False
4381;;False
4382;;False
4384;;False
4385;;True
4386;;True
4387;;True
4388;;True
4389;;True
4390;;False
4391;;False
4392;;False
4394;;False
4395;;False
4396;;False
4397;;True
4398;;True
4400;;False
4401;;False
4402;;False
4403;;False
4410;;False
4411;;False
4412;;False
4413;;False
4415;;False
4420;;False
4421;;False
4422;;False
4423;;False
4424;;False
4425;;False
4426;;False
4427;;False
4428;;False
4429;;False
4430;;False
4431;;False
4432;;False
4433;;False
4434;;False
4435;;False
4436;;False
4437;;False
4438;;False
4439;;False
4440;;False
4441;;False
4442;;False
4443;;False
4444;;False
4445;;False
4446;;False
4447;;False
4448;;False
4449;;False
4450;;False
4451;;False
4452;;False
4457;;False
4458;;False
4459;;False
4460;;False
4461;;False
4462;;False
4463;;False
4464;;False
4465;;False
4466;;False
4467;;False
4468;;False
4469;;False
4470;;False
4471;;False
4472;;False
4473;;False
4474;;False
4475;;False
4476;;False
4477;;False
4478;;False
4479;;False
4480;;False
4481;;False
4482;;False
4487;;False
4488;;False
4489;;False
4490;;False
4491;;False
4492;;False
4493;;False
4494;;False
4495;;False
4496;;False
4497;;False
4498;;False
4499;;False
4500;;False
4501;;False
4502;;False
4503;;False
4504;;False
4505;;False
4506;;False
4507;;False
4508;;False
4509;;False
4510;;False
4511;;False
4512;;False
4513;;False
4514;;False
4515;;False
4516;;False
4517;;False
4518;;False
4519;;False
4520;;False
4521;;False
4522;;False
4523;;False
4524;;False
4525;;False
4526;;False
4527;;False
4528;;False
4529;;False
4530;;False
4531;;False
4532;;False
4533;;False
4534;;False
4535;;False
4536;;False
4537;;False
4538;;False
4539;;False
4540;;False
4541;;False
4542;;False
4543;;False
4544;;False
4545;;False
4546;;False
4547;;False
4548;;False
4549;;False
4550;;False
4551;;False
4552;;False
4553;;False
4554;;False
4555;;False
4556;;False
4557;;False
4558;;False
4559;;False
4560;;False
4561;;False
4562;;False
4563;;False
4564;;False
4565;;False
4566;;False
4567;;False
4568;;False
4569;;False
4570;;False
4571;;False
4572;;False
4573;;False
4574;;False
4575;;False
4576;;False
4577;;False
4578;;False
4579;;False
4580;;False
4581;;False
4582;;False
4583;;False
4584;;False
4585;;False
4586;;False
4587;;False
4588;;False
4589;;False
4590;;False
4591;;False
4592;;False
4593;;False
4594;;False
4595;;False
4596;;False
4597;;False
4598;;False
4599;;False
4600;;False
4601;;False
4602;;False
4603;;False
4604;;False
4605;;False
4606;;False
4607;;False
4608;;False
4609;;False
4610;;False
4611;;False
4612;;False
4613;;False
4614;;False
4615;;False
4616;;False
4617;;False
4618;;False
4619;;False
4620;;False
4621;;False
4622;;False
4623;;False
4624;;False
4625;;False
4626;;False
4627;;False
4628;;False
4629;;False
4630;;False
4631;;False
4632;;False
4633;;False
4634;;False
4635;;False
4636;;False
4637;;False
4638;;False
4639;;False
4640;;False
4641;;False
4642;;False
4643;;False
4644;;False
4645;;False
4646;;False
4647;;False
4648;;False
4649;;False
4650;;False
4651;;False
4652;;False
4653;;False
4654;;False
4655;;False
4656;;False
4657;;False
4658;;False
4659;;False
4660;;False
4661;;False
4662;;False
4663;;False
4664;;False
4665;;False
4666;;False
4667;;False
4668;;False
4669;;False
4670;;False
4671;;False
4672;;False
4673;;False
4674;;False
4675;;False
4676;;False
4677;;False
4678;;False
4679;;False
4680;;False
4681;;False
4682;;False
4683;;False
4684;;False
4685;;False
4686;;False
4687;;False
4688;;False
4689;;False
4690;;False
4691;;False
4692;;False
4693;;False
4694;;False
4695;;False
4696;;False
4697;;False
4698;;False
4699;;False
4700;;False
4701;;False
4702;;False
4703;;False
4704;;False
4705;;False
4706;;False
4707;;False
4708;;False
4709;;False
4710;;False
4711;;False
4712;;False
4713;;False
4714;;False
4715;;False
4716;;False
4717;;False
4718;;False
4719;;False
4720;;False
4721;;False
4722;;False
4723;;False
4724;;False
4725;;False
4726;;False
4727;;False
4728;;False
4729;;False
4730;;False
4731;;False
4732;;False
4733;;False
4734;;False
4735;;False
4736;;False
4737;;False
4738;;False
4739;;False
4740;;False
4741;;False
4742;;False
4743;;False
4744;;False
4745;;False
4746;;False
4747;;False
4748;;False
4749;;False
4750;;False
4751;;False
4752;;False
4753;;False
4754;;False
4755;;False
4756;;False
4757;;False
4758;;False
4759;;False
4760;;False
4761;;False
4762;;False
4763;;False
4764;;False
4765;;False
4766;;False
4767;;False
4768;;False
4769;;False
4770;;False
4771;;False
4772;;False
4773;;False
4774;;False
4775;;False
4776;;False
4777;;False
4778;;False
4779;;False
4780;;False
4781;;False
4782;;False
4783;;False
4784;;False
4785;;False
4786;;False
4787;;False
4788;;False
4789;;False
4790;;False
4791;;False
4792;;False
4793;;False
4794;;False
4795;;False
4796;;False
4797;;False
4798;;False
4799;;False
4800;;False
4801;;False
4802;;False
4803;;False
4805;;False
4806;;False
4807;;False
4808;;False
4809;;False
4810;;False
4811;;False
4812;;False
4813;;False
4814;;False
4815;;False
4816;;False
4817;;False
4818;;False
4819;;False
4820;;False
4821;;False
4822;;False
4823;;False
4824;;False
4825;;False
4826;;False
4827;;False
4828;;False
4829;;False
4830;;False
4831;;False
4832;;False
4833;;False
4836;;False
4837;;False
4838;;False
4839;;False
4840;;False
4841;;False
4842;;False
4843;;False
4844;;False
4845;;False
4846;;False
4847;;False
4848;;False
4849;;False
4850;;False
4851;;False
4852;;False
4853;;False
4854;;False
4855;;False
4856;;True
4857;;True
4858;;True
4859;;False
4860;;False
4861;;False
4862;;False
4863;;False
4864;;False
4865;;False
4866;;False
4867;;True
4868;;False
4869;;False
4870;;True
4871;;False
4872;;False
4873;;False
4874;;True
4875;;False
4876;;False
4877;;False
4878;;False
4879;;False
4880;;False
4881;;False
4882;;False
4883;;False
4884;;False
4885;;False
4886;;False
4887;;False
4888;;False
4889;;False
4890;;False
4891;;False
4892;;False
4893;;False
4894;;False
4895;;False
4896;;False
4897;;False
4898;;False
4899;;False
4900;;False
4901;;False
4902;;False
4903;;False
4904;;False
4905;;False
4906;;False
4907;;False
4908;;False
4909;;False
4910;;False
4923;;False
4924;;False
4925;;False
4926;;False
4927;;False
4928;;False
4929;;False
4930;;False
4931;;False
4932;;False
4933;;False
4934;;False
4935;;False
4936;;False
4937;;False
4938;;False
4939;;False
4940;;False
4941;;False
4942;;False
4943;;False
4944;;False
4945;;False
4946;;False
4947;;False
4948;;False
4949;;False
4950;;False
4951;;False
4952;;False
4953;;False
4954;;False
4955;;False
4956;;False
4957;;False
4958;;False
4959;;False
4968;;False
4969;;False
4970;;False
4971;;False
4974;;False
4975;;True
4976;;True
4977;;True
4978;;True
4979;;True
4980;;False
4981;;False
4982;;False
4983;;False
4984;;False
4985;;False
4986;;False
4987;;True
4988;;False
4989;;True
4990;;True
4991;;True
4992;;False
4993;;True
4994;;True
4995;;False
4996;;True
4997;;False
4998;;False
4999;;False
5000;;False
5001;;False
5002;;False
5003;;False
5004;;False
5005;;False
5006;;False
5007;;False
5008;;False
5009;;False
5010;;False
5011;;False
5012;;False
5013;;False
5014;;False
5015;;False
5016;;False
5017;;False
5018;;False
5019;;False
5020;;False
5021;;False
5022;;False
5023;;False
5024;;False
5025;;False
5026;;False
5027;;False
5028;;False
5029;;False
5030;;False
5031;;False
5032;;False
5033;;False
5034;;False
5035;;False
5036;;False
5037;;False
5038;;False
5039;;False
5040;;False
5041;;False
5042;;False
5043;;False
5044;;False
5045;;False
5100;;False
5101;;False
5102;;False
6000;;False
6001;;False
6002;;False
6003;;False
6004;;False
6005;;False
6006;;False
6007;;False
6008;;False
6009;;False
6010;;False
6011;;False
6012;;False
6013;;False
6014;;False
6015;;False
6016;;False
6017;;False
6018;;False
6019;;False
6020;;False
6021;;False
6022;;False
6023;;False
6024;;False
6025;;False
6026;;False
6027;;False
6028;;False
6029;;False
6030;;False
6031;;False
6032;;False
6033;;False
6034;;False
6035;;False
6036;;False
6037;;True
6038;;False
6039;;False
6040;;False
6041;;False
6042;;False
6043;;False
6044;;False
6045;;False
6046;;False
6047;;True
6048;;True
6049;;True
6050;;False
6051;;False
6052;;False
6053;;False
6054;;False
6055;;False
6056;;False
6057;;False
6058;;False
6059;;False
6060;;False
6061;;False
6062;;False
6063;;False
6064;;False
6065;;False
6066;;True
6067;;False
6068;;False
6069;;False
6070;;False
6071;;False
6072;;False
6073;;False
6074;;False
6075;;False
6076;;False
6077;;False
6078;;False
6079;;False
6080;;False
6081;;False
6082;;False
6083;;False
6084;;False
6090;;False
6100;;False
6101;;False
6102;;False
6103;;False
6104;;False
6105;;False
6106;;False
6107;;False
6108;;False
6109;;False
6110;;False
6111;;False
6112;;False
6113;;False
6114;;False
6115;;False
6116;;False
6117;;False
6118;;False
6119;;False
6120;;False
6207;;False
6208;;False
6209;;False
6210;;False
7000;;False
7001;;False
7002;;False
7003;;False
7004;;False
7005;;False
7006;;False
7007;;False
7008;;False
7009;;False
7010;;False
7011;;False
7012;;False
7013;;False
7014;;False
7015;;False
7016;;False
7017;;False
7018;;False
7019;;False
7020;;False
7021;;False
7022;;False
7023;;False
7024;;False
7025;;False
7026;;False
7027;;False
7028;;False
7029;;False
7030;;False
7031;;False
7032;;False
7033;;False
7034;;False
7035;;False
7036;;False
7037;;False
7038;;False
7039;;False
7040;;False
7041;;False
7042;;False
7043;;False
7044;;False
7045;;False
7046;;False
7047;;False
7048;;False
7049;;False
7050;;False
7051;;False
7052;;False
7053;;False
7054;;False
7055;;False
7056;;False
7057;;False
7058;;False
7059;;False
7060;;False
7061;;False
7062;;False
7063;;False
7064;;False
7065;;False
7066;;False
7067;;False
7068;;False
7069;;False
7070;;False
7071;;False
7072;;False
7073;;False
7074;;False
7075;;False
7076;;False
7077;;False
7078;;False
7079;;False
7080;;False
7081;;False
7082;;False
7083;;False
7084;;False
7085;;False
7086;;False
7087;;False
7088;;False
7089;;False
7090;;False
7091;;False
7092;;False
7093;;False
7094;;False
7095;;False
7096;;False
7097;;False
7098;;False
7099;;False
7100;;False
7101;;False
7102;;False
7103;;False
7104;;False
7105;;False
7106;;False
7107;;False
7108;;False
7109;;False
7110;;False
7111;;False
7112;;False
7113;;False
7114;;False
7115;;False
7116;;False
7117;;False
7118;;False
7119;;False
7120;;False
7121;;False
7122;;False
7123;;False
7124;;False
7125;;False
7126;;False
7127;;False
7128;;False
7129;;False
7130;;False
7131;;False
7132;;False
7133;;False
7134;;False
7135;;False
7136;;False
7137;;False
7138;;False
7139;;False
7142;;False
7143;;False
7144;;False
7145;;False
7146;;False
7147;;False
7148;;False
7149;;False
7150;;False
7151;;False
7152;;False
7153;;False
7154;;False
7155;;False
7156;;False
7157;;False
7158;;False
7159;;False
7160;;False
7161;;False
7162;;False
7163;;False
7164;;False
7165;;False
7166;;False
7167;;False
7168;;False
7170;;False
7171;;False
7172;;False
7173;;False
7174;;False
7175;;False
7176;;False
7177;;False
7178;;False
7179;;False
7180;;False
7181;;False
7182;;False
7183;;False
7184;;False
7185;;False
7186;;False
7187;;False
7188;;False
7189;;False
7190;;False
7192;;False
7193;;False
7194;;False
7195;;False
7196;;False
7198;;False
7199;;False
7200;;False
7201;;False
7202;;False
7203;;False
7204;;False
7205;;False
7206;;False
7207;;False
7208;;False
7209;;False
7210;;False
7211;;False
7212;;False
7213;;False
7214;;False
7215;;False
7216;;False
7217;;False
7218;;False
7219;;False
7220;;False
7221;;False
7222;;False
7223;;False
7224;;False
7225;;False
7226;;False
7227;;True
7228;;True
7230;;False
7231;;False
7232;;False
7233;;False
7234;;False
7235;;False
7236;;False
7240;;False
7241;;False
7242;;False
7243;;False
7250;;False
7251;;False
7252;;False
7253;;False
7254;;False
7255;;True
7256;;True
7257;;False
7258;;False
7260;;False
7261;;False
7262;;False
7263;;False
7264;;False
7270;;False
7271;;False
7272;;False
7273;;False
7274;;False
7275;;False
7276;;False
7279;;False
7280;;False
7281;;False
7282;;False
7283;;False
7284;;False
7285;;False
7286;;False
7287;;False
7288;;False
7289;;False
7290;;False
7291;;False
7292;;False
7298;;False
7299;;False
7300;;False
7301;;False
7302;;False
7303;;False
7304;;False
7305;;False
7306;;False
7307;;False
7308;;False
7309;;False
7310;;False
7311;;False
7312;;False
7313;;False
7320;;False
7321;;False
7351;;False
7352;;False
7353;;False
7354;;False
7355;;False
7356;;False
7360;;True
7361;;False
7362;;False
7370;;False
7371;;False
7372;;False
7373;;False
7374;;False
7380;;False
7381;;False
7382;;False
7383;;False
7384;;False
7385;;False
7386;;False
7390;;False
7391;;False
7392;;False
7393;;False
7394;;False
7395;;False
7396;;False
7397;;False
7398;;False
7399;;False
7400;;False
7401;;False
7402;;False
7403;;False
7404;;False
7405;;False
7406;;False
7407;;False
7408;;False
7409;;False
7410;;False
7411;;False
7412;;False
7413;;False
7414;;False
7415;;False
7416;;False
7417;;False
7418;;False
7419;;False
7420;;False
7421;;False
7422;;False
7423;;False
7424;;False
7425;;False
7426;;False
7427;;False
7428;;False
7429;;False
7430;;False
7431;;False
7432;;False
7433;;False
7434;;False
7435;;False
7436;;False
7437;;False
7438;;False
7439;;False
7440;;False
7441;;False
7442;;False
7443;;False
7445;;False
7446;;False
7447;;False
7448;;False
7450;;False
7451;;False
7452;;False
7453;;False
7454;;False
7455;;False
7456;;False
7457;;False
7458;;False
7459;;False
7460;;False
7461;;False
7462;;False
7463;;False
7464;;False
7465;;False
7466;;False
7467;;False
7468;;False
7469;;False
7470;;False
7471;;False
7472;;False
7473;;False
7474;;False
7475;;False
7476;;False
7477;;False
7478;;False
7479;;False
7481;;False
7482;;True
7483;;True
7484;;True
7485;;True
7486;;True
7487;;True
7488;;True
7489;;True
7490;;True
7491;;True
7492;;True
7493;;True
7494;;True
7495;;True
7496;;True
7497;;True
7498;;True
7499;;True
7500;;False
7505;;False
7506;;False
7507;;False
7508;;False
7510;;False
7511;;False
7512;;False
7513;;False
7514;;False
7515;;False
7516;;False
7517;;False
7518;;False
7519;;False
7520;;False
7521;;False
7522;;False
7550;;False
7551;;False
7552;;False
7553;;False
7554;;False
7555;;False
7556;;False
7557;;False
7558;;False
7559;;False
7560;;False
7561;;False
7562;;False
7563;;False
7564;;False
7565;;False
7566;;False
7567;;False
7568;;False
7569;;False
7570;;False
7571;;False
7572;;False
7573;;False
7574;;False
7575;;False
7576;;False
7577;;False
7578;;False
7579;;False
7580;;False
7581;;False
7582;;False
7583;;False
7584;;False
7585;;False
7586;;False
7587;;False
7588;;False
7589;;False
7595;;False
7596;;False
7597;;False
7598;;False
7599;;False
7600;;False
7601;;False
7602;;False
7603;;False
7604;;False
7605;;False
7606;;False
7607;;False
7650;;False
7651;;False
7652;;False
7653;;False
7654;;False
7655;;False
7656;;False
7657;;False
7658;;False
7659;;False
7660;;False
7661;;False
7662;;False
7663;;False
7664;;False
7665;;False
7666;;False
7667;;False
7668;;False
7669;;False
7670;;False
7674;;False
7675;;False
7676;;False
7677;;False
7678;;False
7679;;False
7680;;False
7681;;False
7682;;False
7683;;False
7700;;False
7701;;False
7702;;False
