Row ID;Row Name;Unk0;Unk1;Unk1;Unk1;Unk1;Unk2;Unk2;Unk2;Unk2
3370;Ancestral Follower Shaman;0;3;3;101;0;0;0;64;65
3371;Ancestral Follower Shaman;0;3;3;101;0;0;0;64;65
3400;Grave Warden Duelist;0;3;3;101;0;0;0;64;65
3450;Misbegotten;0;3;3;101;0;0;0;112;65
3451;Misbegotten;0;1;1;101;0;0;0;64;65
3460;Winged Misbegotten;0;3;3;101;0;0;0;64;65
3470;Albinauric;0;3;3;101;0;0;0;64;65
3471;Albinauric (Variant);0;3;3;101;0;0;0;64;65
3500;Skeleton (Curved Sword);0;3;3;101;0;0;0;64;65
3510;Skeleton (Scimitar);0;3;3;101;0;0;0;64;65
3550;Sanguine Noble;0;3;3;101;0;0;0;64;65
3560;Godskin Apostle;0;3;3;110;0;0;0;64;65
3570;Godskin Noble;0;3;3;110;0;0;0;64;65
3600;Alabaster Lord;0;3;3;101;0;0;0;64;65
3610;Oracle Envoy;0;3;3;101;0;0;0;64;65
3620;Oracle Envoy (Robe);0;3;3;101;0;0;0;64;65
3630;Oracle Envoy;0;3;3;120;0;0;0;64;65
3640;;0;2;2;110;0;0;0;64;65
3650;Erdtree Guardian;0;3;3;101;0;0;0;64;65
3660;Commoner;0;3;3;101;0;0;0;112;65
3661;Putrid Corpse;0;3;3;101;0;0;0;64;65
3662;Putrid Corpse;0;3;3;101;0;0;0;64;65
3664;Cemetery Shade;0;3;3;101;0;0;0;64;65
3665;Devious Commoner;0;3;3;101;0;0;0;64;65
3666;Sunflower Commoner;0;3;3;101;0;0;0;64;65
3670;Albinauric Lookout;0;3;3;101;0;0;0;64;65
3700;Depraved Perfumer;0;3;3;101;0;0;0;64;65
3701;Depraved Perfumer;0;3;3;101;0;0;0;64;65
3702;Raya Lucaria Scholar;0;3;3;101;0;0;0;64;65
3703;Noble's Page;0;3;3;101;0;0;0;64;65
3704;Battlemage;0;3;3;101;0;0;0;64;65
3710;Master Azur;0;3;3;101;0;0;0;64;65
3720;Sorcerer with Orbhead;0;3;3;101;0;0;0;64;65
3730;Stone Wizard Orb;0;3;3;110;0;0;0;64;65
3750;Clayman;0;3;3;101;0;0;0;64;65
3800;Cleanrot Knight;0;3;3;101;0;0;0;64;65
3810;Kindred of Rot;0;3;3;101;0;0;0;64;65
3850;Marionette;0;3;3;101;0;0;0;64;65
3860;Avionette;0;3;3;101;0;0;0;64;65
3900;Fire Monk;0;3;3;101;0;0;0;64;65
3901;Godskin Monk;0;3;3;101;0;0;0;64;65
3910;Fire Prelate;0;3;3;110;0;0;0;64;65
3950;Man-Serpent;0;3;3;101;0;0;0;112;65
3970;Azula Beastman;0;3;3;101;0;0;0;64;65
4000;Royal Rider;0;3;3;101;0;0;0;64;65
4020;Royal Revenant;0;3;3;101;0;0;0;64;65
4040;Slug;0;2;2;101;0;0;0;64;65
4050;Kaiden Sellsword;0;3;3;101;0;0;0;64;65
4060;Horse (Thick Mane);0;2;2;101;0;0;0;64;65
4070;Wolf;0;2;2;101;0;0;0;64;65
4071;Wolf;0;1;1;101;0;0;0;64;65
4080;Rat;0;2;2;101;0;0;0;64;65
4090;Giant Rat;0;3;3;101;0;0;0;64;65
4100;Demi-Human;0;2;2;101;0;0;0;64;65
4101;Demi-Human (Large);0;2;2;101;0;0;0;64;65
4110;Demi-Human Shaman;0;2;2;101;0;0;0;64;65
4120;Demi-Human Beastman;0;2;2;101;0;0;0;64;65
4130;Demi-Human Queen;0;4;4;110;0;0;0;64;65
4140;Snail;0;3;3;101;0;0;0;64;65
4150;Basilisk;0;3;3;101;0;0;0;64;65
4160;Dog (Thick Fur);0;2;2;101;0;0;0;64;65
4161;Dog (Thick Fur);0;2;2;101;0;0;0;64;65
4162;Starved Dog (Fur);0;2;2;101;0;0;0;64;65
4163;Starved Dog (Fur);0;2;2;101;0;0;0;64;65
4164;Starved Dog;0;2;2;101;0;0;0;64;65
4165;Starved Dog;0;2;2;101;0;0;0;64;65
4166;Starved Dog;0;2;2;101;0;0;0;64;65
4167;Starved Dog;0;2;2;101;0;0;0;64;65
4170;Living Mass;0;2;2;101;0;0;0;64;65
4171;Living Mass;0;3;3;101;0;0;0;64;65
4180;Jellyfish;0;2;2;101;0;0;0;64;65
4190;Scarab;0;2;2;101;0;0;0;64;65
4191;Scarab (Plain);0;1;1;101;0;0;0;64;65
4192;Scarab;0;1;1;101;0;0;0;64;65
4200;Giant Bat;0;2;2;101;0;0;0;64;65
4201;Bat Harpy;0;3;3;101;0;0;0;64;65
4210;Warhawk;0;3;3;101;0;0;0;64;65
4220;Land Octopus (Large);0;3;3;120;0;0;0;64;65
4230;Land Octopus (Small);0;3;3;101;0;0;0;64;65
4240;Fingercreeper (Large);0;3;3;110;0;0;0;64;65
4241;Fingercreeper (Large);0;3;3;120;0;0;0;64;65
4250;Fingercreeper (Small);0;3;3;101;0;0;0;64;65
4260;Burial Watchdog;0;3;3;101;0;0;0;64;65
4270;Lion Guardian;0;4;4;110;0;0;0;64;65
4280;Giant Ant Queen;0;3;3;110;0;0;0;64;65
4281;Giant Ant;0;3;3;120;0;0;0;64;65
4290;Bloodhound Knight;0;3;3;101;0;0;0;64;65
4300;Wandering Noble;0;3;3;101;0;0;0;112;65
4310;Soldier;0;3;3;101;0;0;0;112;65
4311;Godrick Soldier;0;3;3;101;0;0;0;64;65
4312;Raya Lucaria Soldier;0;3;3;101;0;0;0;64;65
4313;Leyndell Soldier;0;3;3;101;0;0;0;64;65
4314;Radahn Soldier;0;3;3;101;0;0;0;64;65
4315;Mausoleum Soldier (Headless);0;3;3;101;0;0;0;64;65
4316;Haligtree Soldier;0;3;3;101;0;0;0;64;65
4321;Vulgar Militia;0;2;2;101;0;0;0;64;65
4340;Mad Pumpkin Head;0;4;4;110;0;0;0;64;65
4341;Grinning Torturer;0;4;4;110;0;0;0;64;65
4350;Knight;0;3;3;101;0;0;0;64;65
4351;Godrick Knight;0;3;3;101;0;0;0;64;65
4352;Cuckoo Knight;0;3;3;101;0;0;0;64;65
4353;Leyndell Knight;0;3;3;101;0;0;0;64;65
4354;Redmane Kngiht;0;3;3;101;0;0;0;64;65
4355;Mausoleum Knight (Headless);0;3;3;101;0;0;0;64;65
4356;Haligtree Knight;0;3;3;101;0;0;0;64;65
4358;;0;3;3;101;0;0;0;64;65
4360;Knight's Horse;0;3;3;101;0;0;0;64;65
4361;Knight's Horse;0;3;3;101;0;0;0;64;65
4362;Knight's Horse;0;3;3;101;0;0;0;64;65
4363;Knight's Horse;0;3;3;101;0;0;0;64;65
4364;Knight's Horse;0;3;3;101;0;0;0;64;65
4365;Knight's Horse;0;3;3;101;0;0;0;64;65
4368;;0;3;3;101;0;0;0;64;65
4370;Foot Soldier;0;3;3;101;0;0;0;64;65
4371;Godrick Foot Soldier;0;3;3;101;0;0;0;64;65
4372;Raya Lucaria Foot Soldier;0;3;3;101;0;0;0;64;65
4373;Leyndell Foot Soldier;0;3;3;101;0;0;0;64;65
4374;Radahn Foot Soldier;0;3;3;101;0;0;0;64;65
4375;Mausoleum Foot Soldier;0;3;3;101;0;0;0;64;65
4376;Haligtree Foot Soldier;0;3;3;101;0;0;0;64;65
4377;Highwayman;0;3;3;101;0;0;0;64;65
4380;Starcaller;0;3;3;101;0;0;0;112;65
4381;Bloodthorn Exile;0;3;3;101;0;0;0;64;65
4382;Tunnel Miner;0;3;3;101;0;0;0;64;65
4383;Glintstone Miner;0;3;3;101;0;0;0;64;65
4384;Glintstone Miner - Small Sack;0;3;3;101;0;0;0;64;65
4385;Fungal Sorcerer;0;3;3;101;0;0;0;64;65
4420;Giant Lobster;0;4;4;110;0;0;0;64;65
4421;Giant Lobster;0;4;4;110;0;0;0;64;65
4430;Abnormal Stone Cluster;0;2;2;101;0;0;0;64;65
4440;Fungal Pod;0;3;3;101;0;0;0;64;65
4441;Giant Fungal Pod;0;3;3;120;0;0;0;64;65
4442;Giant Rotten Pod;0;3;3;120;0;0;0;64;65
4450;Walking Mausoleum;0;5;5;-1;-1;0;0;64;65
4460;Flamethrower Tank;0;4;4;120;0;0;0;64;65
4470;Ghiza Torturer;0;3;3;110;0;0;0;64;65
4480;Giant Miranda Sprout;0;3;3;110;0;0;0;64;65
4481;Miranda Sprout;0;2;2;101;0;0;0;64;65
4482;Giant Miranda Sprout;0;3;3;110;0;0;0;64;65
4483;Miranda Sprout;0;2;2;101;0;0;0;64;65
4490;Living Pot - Large;0;3;3;110;0;0;0;64;65
4491;Living Pot - Small;0;3;3;101;0;0;0;64;65
4492;Living Pot - Huge;0;7;7;120;0;0;0;64;65
4500;Dragon;0;5;5;120;0;0;0;64;65
4501;Dragon;0;5;5;120;0;0;0;64;65
4502;Dragon (Blade in Mouth);0;5;5;120;0;0;0;64;65
4503;Dragon;0;5;5;120;0;0;0;64;65
4504;Lesser Elder Dragon;0;5;5;120;0;0;0;64;65
4505;Elder Dragon Greyoll;0;5;5;120;0;0;0;64;65
4510;Ancient Dragon;0;5;5;120;0;0;0;64;65
4511;Lichdragon Fortissax;0;5;5;120;0;0;0;64;65
4520;Dragonlord Placidusax;0;5;5;120;0;0;0;64;65
4550;Monstrous Dog;0;3;3;110;0;0;0;64;65
4560;Monstrous Crow;0;3;3;110;0;0;0;64;65
4561;Monstrous Crow;0;3;3;110;0;0;0;64;65
4570;Large Wormface;0;4;4;110;0;0;0;64;65
4580;Large Wormface;0;4;4;120;0;0;0;64;65
4600;Troll Knight (Blade);0;4;4;120;0;0;0;64;65
4601;Armored Troll Knight (Blade);0;4;4;120;0;0;0;64;65
4602;Troll Knight;0;4;4;120;0;0;0;64;65
4603;Troll Knight (Club);0;4;4;120;0;0;0;64;65
4604;Troll Knight (Covered Face, Club and Book);0;4;4;120;0;0;0;64;65
4620;Astel, Stars of Darkness;0;6;6;120;0;0;0;64;65
4630;Runebear;0;4;3;120;0;0;0;64;65
4640;Ulcerated Tree Spirit;0;4;4;120;0;0;0;64;65
4650;Dragonkin Soldier;0;4;4;120;0;0;0;64;65
4660;Golem;0;5;5;120;0;0;0;64;65
4670;Ancestor Spirit;0;4;4;120;0;0;0;64;65
4680;Falling-star Beast;0;4;4;120;0;0;0;64;65
4690;Grafted Scion;0;4;4;110;0;0;0;64;65
4710;God-Devouring Serpent / Rykard, Lord of Blasphemy;0;6;6;120;0;0;0;64;65
4711;Writhing Mass;0;4;6;110;0;0;0;64;65
4720;Bestial Knight (Greataxe);0;5;5;110;0;0;0;64;65
4721;Bare-chested Champion;0;1;1;110;0;0;0;64;65
4730;Starscourge Radahn;0;5;5;120;0;0;0;64;65
4750;Godrick the Grafted;0;5;5;110;0;0;0;64;65
4751;Godrick (Head and Torso);0;3;5;101;0;0;0;64;65
4760;Fire Giant;0;7;7;120;0;0;0;64;65
4770;Gargoyle;0;5;5;110;0;0;0;64;65
4800;Mohg, The Omen;0;4;4;110;0;0;0;64;65
4801;Mohg, The Omen - Dead;0;3;3;101;0;0;0;64;65
4810;Erdtree Avatar;0;4;4;110;0;0;0;64;65
4811;Erdtree Avatar;0;4;4;110;0;0;0;64;65
4820;Omenkiller;0;3;3;101;0;0;0;64;65
4910;Magma Wyrm;0;4;4;120;0;0;0;64;65
4911;Magma Wyrm (Standing);0;5;5;120;0;0;0;64;65
4950;Tibia Mariner;0;3;3;101;0;0;0;64;65
4960;Giant Skeleton Torso;0;4;4;120;0;0;0;64;65
4980;Death Rite Bird;0;5;5;110;0;0;0;64;65
6001;Hawk;0;2;2;101;0;0;0;192;63
6010;Deer;0;2;2;101;0;0;0;192;63
6031;Bear;0;2;2;101;0;0;0;192;63
6040;Owl;0;2;2;101;0;0;0;192;63
6050;Boar;0;2;2;101;0;0;0;192;63
6060;Goat;0;2;2;101;0;0;0;192;63
6070;Gull;0;2;2;101;0;0;0;192;63
6072;Gull;0;2;2;101;0;0;0;192;63
6080;Dragonfly;0;2;2;101;0;0;0;192;63
6081;Dragonfly;0;2;2;101;0;0;0;192;63
6082;Dragonfly;0;2;2;101;0;0;0;192;63
6090;Turtle;0;2;2;101;0;0;0;192;63
6091;Turtle Pope;0;4;4;110;0;0;0;192;63
6100;Rabbitgaroo;0;2;2;101;0;0;0;192;63
7000;Fallen Hawk Soldier;0;2;2;101;0;0;0;64;65
7100;White Mask Assailant;0;2;2;101;0;0;0;64;65
8000;Torrent;0;3;3;101;0;0;0;64;65
8100;Ballista;0;3;7;2;0;0;0;64;65
8101;Giant Ballista;0;3;7;2;0;0;0;64;65
8110;Dragon-faced Flamethrower;0;3;7;2;0;0;0;64;65
8120;Merciless Chariot;0;5;7;1;0;0;0;64;65
