Row ID,Row Name,Unk0,Unk1,Unk1,Unk1,Unk1,Unk2,Unk2,Unk2,Unk2
3160,,0,3,1,110,0,0,0,64,65
3170,,0,3,3,101,0,0,0,64,65
3171,,0,3,3,110,0,0,0,64,65
3180,,0,2,2,101,0,0,0,64,65
3181,,0,3,3,110,0,0,0,64,65
3200,,0,3,3,101,0,0,0,64,65
3201,,0,3,3,101,0,0,0,64,65
3202,,0,3,3,101,0,0,0,64,65
3210,,0,2,2,101,0,0,0,64,65
3250,,0,4,4,120,0,0,0,64,65
3251,,0,4,4,120,0,0,0,64,65
3252,,0,4,4,120,0,0,0,64,65
3300,,0,3,3,101,0,0,0,64,65
3320,,0,2,2,101,0,0,0,64,65
3330,,0,2,2,110,0,0,0,64,65
3350,,0,3,3,101,0,0,0,64,65
3360,,0,3,3,101,0,0,0,64,65
3361,,0,3,3,101,0,0,0,64,65
3370,,0,3,3,101,0,0,0,64,65
3371,,0,3,3,101,0,0,0,64,65
3400,,0,3,3,101,0,0,0,64,65
3450,,0,3,3,101,0,0,0,112,65
3451,,0,1,1,101,0,0,0,64,65
3460,,0,3,3,101,0,0,0,64,65
3470,,0,3,3,101,0,0,0,64,65
3471,,0,3,3,101,0,0,0,64,65
3500,,0,3,3,101,0,0,0,64,65
3510,,0,3,3,101,0,0,0,64,65
3550,,0,3,3,101,0,0,0,64,65
3560,,0,3,3,110,0,0,0,64,65
3570,,0,3,3,110,0,0,0,64,65
3600,,0,3,3,101,0,0,0,64,65
3610,,0,3,3,101,0,0,0,64,65
3620,,0,3,3,101,0,0,0,64,65
3630,,0,3,3,120,0,0,0,64,65
3640,,0,2,2,110,0,0,0,64,65
3650,,0,3,3,101,0,0,0,64,65
3660,,0,3,3,101,0,0,0,112,65
3661,,0,3,3,101,0,0,0,64,65
3662,,0,3,3,101,0,0,0,64,65
3664,,0,3,3,101,0,0,0,64,65
3665,,0,3,3,101,0,0,0,64,65
3666,,0,3,3,101,0,0,0,64,65
3670,,0,3,3,101,0,0,0,64,65
3700,,0,3,3,101,0,0,0,64,65
3701,,0,3,3,101,0,0,0,64,65
3702,,0,3,3,101,0,0,0,64,65
3703,,0,3,3,101,0,0,0,64,65
3704,,0,3,3,101,0,0,0,64,65
3710,,0,3,3,101,0,0,0,64,65
3720,,0,3,3,101,0,0,0,64,65
3730,,0,3,3,110,0,0,0,64,65
3750,,0,3,3,101,0,0,0,64,65
3800,,0,3,3,101,0,0,0,64,65
3810,,0,3,3,101,0,0,0,64,65
3850,,0,3,3,101,0,0,0,64,65
3860,,0,3,3,101,0,0,0,64,65
3900,,0,3,3,101,0,0,0,64,65
3901,,0,3,3,101,0,0,0,64,65
3910,,0,3,3,110,0,0,0,64,65
3950,,0,3,3,101,0,0,0,112,65
3970,,0,3,3,101,0,0,0,64,65
4000,,0,3,3,101,0,0,0,64,65
4020,,0,3,3,101,0,0,0,64,65
4040,,0,2,2,101,0,0,0,64,65
4050,,0,3,3,101,0,0,0,64,65
4060,,0,2,2,101,0,0,0,64,65
4070,,0,2,2,101,0,0,0,64,65
4071,,0,1,1,101,0,0,0,64,65
4080,,0,2,2,101,0,0,0,64,65
4090,,0,3,3,101,0,0,0,64,65
4100,,0,2,2,101,0,0,0,64,65
4101,,0,2,2,101,0,0,0,64,65
4110,,0,2,2,101,0,0,0,64,65
4120,,0,2,2,101,0,0,0,64,65
4130,,0,4,4,110,0,0,0,64,65
4140,,0,3,3,101,0,0,0,64,65
4150,,0,3,3,101,0,0,0,64,65
4160,,0,2,2,101,0,0,0,64,65
4161,,0,2,2,101,0,0,0,64,65
4162,,0,2,2,101,0,0,0,64,65
4163,,0,2,2,101,0,0,0,64,65
4164,,0,2,2,101,0,0,0,64,65
4165,,0,2,2,101,0,0,0,64,65
4166,,0,2,2,101,0,0,0,64,65
4167,,0,2,2,101,0,0,0,64,65
4170,,0,2,2,101,0,0,0,64,65
4171,,0,3,3,101,0,0,0,64,65
4180,,0,2,2,101,0,0,0,64,65
4190,,0,2,2,101,0,0,0,64,65
4191,,0,1,1,101,0,0,0,64,65
4192,,0,1,1,101,0,0,0,64,65
4200,,0,2,2,101,0,0,0,64,65
4201,,0,3,3,101,0,0,0,64,65
4210,,0,3,3,101,0,0,0,64,65
4220,,0,3,3,120,0,0,0,64,65
4230,,0,3,3,101,0,0,0,64,65
4240,,0,3,3,110,0,0,0,64,65
4241,,0,3,3,120,0,0,0,64,65
4250,,0,3,3,101,0,0,0,64,65
4260,,0,3,3,101,0,0,0,64,65
4270,,0,4,4,110,0,0,0,64,65
4280,,0,3,3,110,0,0,0,64,65
4281,,0,3,3,120,0,0,0,64,65
4290,,0,3,3,101,0,0,0,64,65
4300,,0,3,3,101,0,0,0,112,65
4310,,0,3,3,101,0,0,0,112,65
4311,,0,3,3,101,0,0,0,64,65
4312,,0,3,3,101,0,0,0,64,65
4313,,0,3,3,101,0,0,0,64,65
4314,,0,3,3,101,0,0,0,64,65
4315,,0,3,3,101,0,0,0,64,65
4316,,0,3,3,101,0,0,0,64,65
4321,,0,2,2,101,0,0,0,64,65
4340,,0,4,4,110,0,0,0,64,65
4341,,0,4,4,110,0,0,0,64,65
4350,,0,3,3,101,0,0,0,64,65
4351,,0,3,3,101,0,0,0,64,65
4352,,0,3,3,101,0,0,0,64,65
4353,,0,3,3,101,0,0,0,64,65
4354,,0,3,3,101,0,0,0,64,65
4355,,0,3,3,101,0,0,0,64,65
4356,,0,3,3,101,0,0,0,64,65
4358,,0,3,3,101,0,0,0,64,65
4360,,0,3,3,101,0,0,0,64,65
4361,,0,3,3,101,0,0,0,64,65
4362,,0,3,3,101,0,0,0,64,65
4363,,0,3,3,101,0,0,0,64,65
4364,,0,3,3,101,0,0,0,64,65
4365,,0,3,3,101,0,0,0,64,65
4368,,0,3,3,101,0,0,0,64,65
4370,,0,3,3,101,0,0,0,64,65
4371,,0,3,3,101,0,0,0,64,65
4372,,0,3,3,101,0,0,0,64,65
4373,,0,3,3,101,0,0,0,64,65
4374,,0,3,3,101,0,0,0,64,65
4375,,0,3,3,101,0,0,0,64,65
4376,,0,3,3,101,0,0,0,64,65
4377,,0,3,3,101,0,0,0,64,65
4380,,0,3,3,101,0,0,0,112,65
4381,,0,3,3,101,0,0,0,64,65
4382,,0,3,3,101,0,0,0,64,65
4383,,0,3,3,101,0,0,0,64,65
4384,,0,3,3,101,0,0,0,64,65
4385,,0,3,3,101,0,0,0,64,65
4420,,0,4,4,110,0,0,0,64,65
4421,,0,4,4,110,0,0,0,64,65
4430,,0,2,2,101,0,0,0,64,65
4440,,0,3,3,101,0,0,0,64,65
4441,,0,3,3,120,0,0,0,64,65
4442,,0,3,3,120,0,0,0,64,65
4450,,0,5,5,-1,-1,0,0,64,65
4460,,0,4,4,120,0,0,0,64,65
4470,,0,3,3,110,0,0,0,64,65
4480,,0,3,3,110,0,0,0,64,65
4481,,0,2,2,101,0,0,0,64,65
4482,,0,3,3,110,0,0,0,64,65
4483,,0,2,2,101,0,0,0,64,65
4490,,0,3,3,110,0,0,0,64,65
4491,,0,3,3,101,0,0,0,64,65
4492,,0,7,7,120,0,0,0,64,65
4500,,0,5,5,120,0,0,0,64,65
4501,,0,5,5,120,0,0,0,64,65
4502,,0,5,5,120,0,0,0,64,65
4503,,0,5,5,120,0,0,0,64,65
4504,,0,5,5,120,0,0,0,64,65
4505,,0,5,5,120,0,0,0,64,65
4510,,0,5,5,120,0,0,0,64,65
4511,,0,5,5,120,0,0,0,64,65
4520,,0,5,5,120,0,0,0,64,65
4550,,0,3,3,110,0,0,0,64,65
4560,,0,3,3,110,0,0,0,64,65
4561,,0,3,3,110,0,0,0,64,65
4570,,0,4,4,110,0,0,0,64,65
4580,,0,4,4,120,0,0,0,64,65
4600,,0,4,4,120,0,0,0,64,65
4601,,0,4,4,120,0,0,0,64,65
4602,,0,4,4,120,0,0,0,64,65
4603,,0,4,4,120,0,0,0,64,65
4604,,0,4,4,120,0,0,0,64,65
4620,,0,6,6,120,0,0,0,64,65
4630,,0,4,3,120,0,0,0,64,65
4640,,0,4,4,120,0,0,0,64,65
4650,,0,4,4,120,0,0,0,64,65
4660,,0,5,5,120,0,0,0,64,65
4670,,0,4,4,120,0,0,0,64,65
4680,,0,4,4,120,0,0,0,64,65
4690,,0,4,4,110,0,0,0,64,65
4710,,0,6,6,120,0,0,0,64,65
4711,,0,4,6,110,0,0,0,64,65
4720,,0,5,5,110,0,0,0,64,65
4721,,0,1,1,110,0,0,0,64,65
4730,,0,5,5,120,0,0,0,64,65
4750,,0,5,5,110,0,0,0,64,65
4751,,0,3,5,101,0,0,0,64,65
4760,,0,7,7,120,0,0,0,64,65
4770,,0,5,5,110,0,0,0,64,65
4800,,0,4,4,110,0,0,0,64,65
4801,,0,3,3,101,0,0,0,64,65
4810,,0,4,4,110,0,0,0,64,65
4811,,0,4,4,110,0,0,0,64,65
4820,,0,3,3,101,0,0,0,64,65
4910,,0,4,4,120,0,0,0,64,65
4911,,0,5,5,120,0,0,0,64,65
4950,,0,3,3,101,0,0,0,64,65
4960,,0,4,4,120,0,0,0,64,65
4980,,0,5,5,110,0,0,0,64,65
6001,,0,2,2,101,0,0,0,192,63
6010,,0,2,2,101,0,0,0,192,63
6031,,0,2,2,101,0,0,0,192,63
6040,,0,2,2,101,0,0,0,192,63
6050,,0,2,2,101,0,0,0,192,63
6060,,0,2,2,101,0,0,0,192,63
6070,,0,2,2,101,0,0,0,192,63
6072,,0,2,2,101,0,0,0,192,63
6080,,0,2,2,101,0,0,0,192,63
6081,,0,2,2,101,0,0,0,192,63
6082,,0,2,2,101,0,0,0,192,63
6090,,0,2,2,101,0,0,0,192,63
6091,,0,4,4,110,0,0,0,192,63
6100,,0,2,2,101,0,0,0,192,63
7000,,0,2,2,101,0,0,0,64,65
7100,,0,2,2,101,0,0,0,64,65
8000,,0,3,3,101,0,0,0,64,65
8100,,0,3,7,2,0,0,0,64,65
8101,,0,3,7,2,0,0,0,64,65
8110,,0,3,7,2,0,0,0,64,65
8120,,0,5,7,1,0,0,0,64,65
