Row ID,Row Name,Unknown,Location Event ID,Warp Event ID,Unknown,Unknown,Area - Text ID,List ID,Show in Menu,Ceremony ID,Online Area ID,Unk0,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13,Unk14,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24
110501,[Leyndell, Ashen Capital] Erdtree Sanctuary,1,71121,11051951,1966080,2,11050,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
110502,[Leyndell, Ashen Capital] East Capital Rampart,1,71122,11051952,655360,2,11050,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
110503,[Leyndell, Ashen Capital] Leyndell, Capital of Ash,1,71123,11051953,1310720,2,11050,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
110504,[Leyndell, Ashen Capital] Queen's Bedchamber,1,71124,11051954,2621440,2,11050,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
110505,[Leyndell, Ashen Capital] Divine Bridge,1,71125,11051955,3276800,2,11050,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
111000,[Roundtable Hold] Table of Lost Grace,1,71190,11101950,655360,49,11100,0,0,0,65584,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120100,[Ainsel River] Dragonkin Soldier of Nokstella,1,71210,12011950,65470464,2,12012,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120101,[Ainsel River] Ainsel River Well Depths,1,71211,12011951,655360,2,12012,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120102,[Ainsel River] Ainsel River Sluice Gate,1,71212,12011952,1310720,2,12012,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120103,[Ainsel River] Ainsel River Downstream,1,71213,12011953,1966080,2,12012,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120104,[Ainsel River Main] Ainsel River Main,1,71214,12011954,655360,2,12010,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120105,[Ainsel River Main] Nokstella, Eternal City,1,71215,12011955,1310720,2,12010,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120106,[Lake of Rot] Lake of Rot Shoreside,1,71216,12011956,655360,2,12011,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120108,[Lake of Rot] Grand Cloister,1,71218,12011958,1966080,2,12011,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120109,[Ainsel River Main] Nokstella Waterfall Basin,1,71219,12011959,1966080,2,12010,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120200,[Nokron, Eternal City] Great Waterfall Basin,1,71220,12021950,65470464,2,12020,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120201,[Nokron, Eternal City] Mimic Tear,1,71221,12021951,1310720,2,12020,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120203,[Siofra River] Siofra River Bank,1,71222,12021953,1310720,2,12070,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120204,[Siofra River] Worshippers' Woods,1,71223,12021954,1966080,2,12070,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120206,[Nokron, Eternal City] Ancestral Woods,1,71224,12021956,1966080,2,12020,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120207,[Nokron, Eternal City] Aqueduct-Facing Cliffs,1,71225,12021957,3276800,2,12020,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120208,[Nokron, Eternal City] Night's Sacred Ground,1,71226,12021958,2621440,2,12020,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120209,[Siofra River] Below the Well,1,71227,12021959,2621440,2,12070,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120300,[Deeproot Depths] Prince of Death's Throne,1,71230,12031950,65470464,2,12030,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120301,[Deeproot Depths] Root-Facing Cliffs,1,71231,12031951,655360,2,12030,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120302,[Deeproot Depths] Great Waterfall Crest,1,71232,12031952,1310720,2,12030,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120303,[Deeproot Depths] Deeproot Depths,1,71233,12031953,1966080,2,12030,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120304,[Deeproot Depths] The Nameless Eternal City,1,71234,12031954,2621440,2,12030,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120305,[Deeproot Depths] Across the Roots,1,71235,12031955,3276800,2,12030,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120400,[Ainsel River] Astel, Naturalborn of the Void,1,71240,12041950,65470464,2,12012,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120500,[Mohgwyn Palace] Cocoon of the Empyrean,1,71250,12051950,65470464,2,12050,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120501,[Mohgwyn Palace] Palace Approach Ledge-Road,1,71251,12051951,655360,2,12050,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120502,[Mohgwyn Palace] Dynasty Mausoleum Entrance,1,71252,12051952,1310720,2,12050,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120503,[Mohgwyn Palace] Dynasty Mausoleum Midpoint,1,71253,12051953,1966080,2,12050,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120600,,1,71260,12061950,0,2,0,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120601,,1,71261,12061951,0,2,0,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120700,[Siofra River] Siofra River Well Depths,1,71270,12071950,655360,2,12070,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
120701,[Nokron, Eternal City] Nokron, Eternal City,1,71271,12071951,655360,2,12020,0,0,0,131073,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
130000,[Crumbling Farum Azula] Maliketh, the Black Blade,1,71300,13001950,65470464,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6410,-1,-1
130001,[Crumbling Farum Azula] Dragonlord Placidusax,1,71301,13001951,58982400,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6410,-1,-1
130002,[Crumbling Farum Azula] Dragon Temple Altar,1,71302,13001952,3932160,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6410,-1,-1
130003,[Crumbling Farum Azula] Crumbling Beast Grave,1,71303,13001953,655360,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
130004,[Crumbling Farum Azula] Crumbling Beast Grave Depths,1,71304,13001954,1310720,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
130005,[Crumbling Farum Azula] Tempest-Facing Balcony,1,71305,13001955,1966080,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6410,-1,-1
130006,[Crumbling Farum Azula] Dragon Temple,1,71306,13001956,2621440,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
130007,[Crumbling Farum Azula] Dragon Temple Transept,1,71307,13001957,3276800,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
130008,[Crumbling Farum Azula] Dragon Temple Lift,1,71308,13001958,4587520,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
130009,[Crumbling Farum Azula] Dragon Temple Rooftop,1,71309,13001959,5242880,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
130010,[Crumbling Farum Azula] Beside the Great Bridge,1,71310,13001960,5898240,2,13000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
140000,[Academy of Raya Lucaria] Raya Lucaria Grand Library,1,71400,14001950,65470464,2,14000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6410,-1,-1
140001,[Academy of Raya Lucaria] Debate Parlor,1,71401,14001951,1966080,2,14000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
140002,[Academy of Raya Lucaria] Church of the Cuckoo,1,71402,14001952,655360,2,14000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
140003,[Academy of Raya Lucaria] Schoolhouse Classroom,1,71403,14001953,1310720,2,14000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150000,[Elphael, Brace of the Haligtree] Malenia, Goddess of Rot,1,71500,15001950,65470464,2,15000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150001,[Elphael, Brace of the Haligtree] Prayer Room,1,71501,15001951,655360,2,15000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150002,[Elphael, Brace of the Haligtree] Elphael Inner Wall,1,71502,15001952,1310720,2,15000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150003,[Elphael, Brace of the Haligtree] Drainage Channel,1,71503,15001953,1966080,2,15000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150004,[Elphael, Brace of the Haligtree] Haligtree Roots,1,71504,15001954,2621440,2,15000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150005,[Miquella's Haligtree] Haligtree Promenade,1,71505,15001955,65470464,2,15001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150006,[Miquella's Haligtree] Haligtree Canopy,1,71506,15001956,655360,2,15001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150007,[Miquella's Haligtree] Haligtree Town,1,71507,15001957,1310720,2,15001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
150008,[Miquella's Haligtree] Haligtree Town Plaza,1,71508,15001958,1966080,2,15001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
160000,[Volcano Manor] Rykard, Lord of Blasphemy,1,71600,16001950,65470464,2,16000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6410,-1,-1
160001,[Volcano Manor] Temple of Eiglay,1,71601,16001951,1966080,2,16000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
160002,[Volcano Manor] Volcano Manor,1,71602,16001952,655360,2,16000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
160003,[Volcano Manor] Prison Town Church,1,71603,16001953,1310720,2,16000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
160004,[Volcano Manor] Guest Hall,1,71604,16001954,2621440,2,16000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
160005,[Volcano Manor] Audience Pathway,1,71605,16001960,3276800,2,16000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
160006,[Volcano Manor] Abductor Virgin,1,71606,16001962,3932160,2,16000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
160007,[Volcano Manor] Subterranean Inquisition Chamber,1,71607,16001964,4587520,2,16000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
180000,[Stranded Graveyard] Cave of Knowledge,0,71800,18001950,52428800,2,18000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
180001,[Stranded Graveyard] Stranded Graveyard,0,71801,18001951,53084160,2,18000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
190000,[Stone Platform] Fractured Marika,1,71900,19001950,655360,2,19000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1
300000,[Weeping Peninsula] Tombsward Catacombs,1,73000,30001950,34078720,2,61002,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300100,[Weeping Peninsula] Impaler's Catacombs,1,73001,30011950,33423360,2,61002,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300200,[Limgrave] Stormfoot Catacombs,0,73002,30021950,33423360,2,61000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300300,[Liurnia of the Lakes]Road's End Catacombs,1,73003,30031950,34078720,2,62000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300400,[Limgrave] Murkwater Catacombs,0,73004,30041950,34078720,2,61000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300500,[Liurnia of the Lakes] Black Knife Catacombs,1,73005,30051950,34734080,2,62000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300600,[Liurnia of the Lakes] Cliffbottom Catacombs,1,73006,30061950,33423360,2,62000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300700,[Mt. Gelmir] Wyndham Catacombs,1,73007,30071950,33423360,2,63001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300800,[Altus Plateau] Sainted Hero's Grave,1,73008,30081950,34078720,2,63000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
300900,[Mt. Gelmir] Gelmir Hero's Grave,1,73009,30091950,34078720,2,63001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301000,[Capital Outskirts] Auriza Hero's Grave,1,73010,30101950,34078720,2,63002,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301100,[Stormhill] Deathtouched Catacombs,1,73011,30111950,33423360,2,61001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301200,[Altus Plateau] Unsightly Catacombs,1,73012,30121950,33423360,2,63000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301300,[Capital Outskirts] Auriza Side Tomb,1,73013,30131950,33423360,2,63002,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301400,[Caelid] Minor Erdtree Catacombs,1,73014,30141950,33423360,2,64000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301500,[Caelid] Caelid Catacombs,1,73015,30151950,34078720,2,64000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301600,[Caelid] War-Dead Catacombs,1,73016,30161950,34734080,2,64000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301700,[Flame Peak] Giant-Conquering Hero's Grave,1,73017,30171950,34078720,2,65001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301800,[Flame Peak] Giants' Mountaintop Catacombs,1,73018,30181950,33423360,2,65001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
301900,[Consecrated Snowfield] Consecrated Snowfield Catacombs,1,73019,30191950,33423360,2,65002,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
302000,[Forbidden Lands] Hidden Path to the Haligtree,1,73020,30201950,33423360,2,63003,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310000,[Limgrave] Murkwater Cave,1,73100,31001950,41287680,2,61000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310100,[Weeping Peninsula] Earthbore Cave,1,73101,31011950,39976960,2,61002,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310200,[Weeping Peninsula] Tombsward Cave,1,73102,31021950,40632320,2,61002,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310300,[Limgrave] Groveside Cave,0,73103,31031950,39976960,2,61000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310400,[Liurnia of the Lakes] Stillwater Cave,1,73104,31041950,39976960,2,62000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310500,[Liurnia of the Lakes] Lakeside Crystal Cave,1,73105,31051950,40632320,2,62000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310600,[Liurnia of the Lakes] Academy Crystal Cave,1,73106,31061950,41287680,2,62000,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310700,[Mt. Gelmir] Seethewater Cave,1,73107,31071950,39976960,2,63001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
310900,[Mt. Gelmir] Volcano Cave,1,73109,31091950,40632320,2,63001,0,0,0,65537,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,100,6411,-1,-1
